Query,Date,user,Tweet,Img_present,Likes,commnets,retweet,tags,mentions,url_count,length,cosine_similarity(%)
coronavirus,1:14 pm · 8 Mar 2020,System Error #NowarwithIran/ErrorDarkMatrixwatch-U@SystemE64560604,"World Bank's $ 12 Billion Aid to fight #coronavirus

 The World Bank says $ 12 billion will help developing countries facing the spread of the Corona virus.

 @Behdasht_Tv",0,1,,,#coronavirus,,0,171,15.617376188860607
coronavirus,1:09 pm · 8 Mar 2020,𝘻𝘢𝘪𝘥𝘳𝘦𝘢𝘮 & 𝘦𝘯𝘥𝘭𝘦𝘴𝘴@718hugs,"amidst the spread of corona virus, we have to make sure to wash our hands properly. for reference, here's how you can do it for at least 20 seconds while singing #2YA2YAO",0,2,,1,#2YA2YAO,,0,170,0.0
coronavirus,1:28 pm · 8 Mar 2020,nicolas flamel@toky0_martian,Maybe the corona virus ain’t that bad,1,1,,1,,,0,37,0.0
coronavirus,1:07 pm · 8 Mar 2020,Phupho_ki_beti@Methi_chai,Say what you always wanted to tell me but never did. before i die with corona virus ,0,4,5,1,,,0,84,0.0
coronavirus,1:28 pm · 8 Mar 2020,Rajeev@Rajeev_The_King,Brown parents when they tell you to avoid crowds because of the Corona Virus but you end up going to Gateway,1,2,,,,,0,108,0.0
coronavirus,1:28 pm · 8 Mar 2020,Business Standard@bsindia,"Five more people from Kerala have tested positive for coronavirus
#coronavirus
#coronavirusindia
#COVID19",1,4,1,3,"#coronavirus,#coronavirusindia,#COVID19",,2,105,51.63977794943222
coronavirus,1:07 pm · 8 Mar 2020,Phupho_ki_beti@Methi_chai,Say what you always wanted to tell me but never did. before i die with corona virus ,0,4,5,1,,,0,84,0.0
coronavirus,1:32 pm · 8 Mar 2020,Firstpost@firstpost,"#coronavirusoutbreak | #China and other countries are demonstrating that the spread of the virus can be slowed and impact reduced through the use of universally applicable actions, #WHO said in a statement.",1,,,,"#coronavirusoutbreak,#China,#WHO",,2,206,0.0
coronavirus,1:30 pm · 8 Mar 2020,Daily Mail Online@MailOnline,Antarctica remains the only continent in the world still untouched by the virus,1,14,1,5,,,2,79,0.0
coronavirus,1:29 pm · 8 Mar 2020,Mike 'Black Sofa' Silver@MikeJSilver76,https://youtu.be/_OzAPlQN2bk Why are people stockpiling #toiletpaper? Theo has the cure for #cornoravirus right here! @ScientistMel @Nervardia @AtheisticSnail @NotJahWitness @BadTemperBadger @logicked,1,2,,2,"#toiletpaper,#cornoravirus","@ScientistMel,@Nervardia,@AtheisticSnail,@NotJahWitness,@BadTemperBadger,@logicked",1,200,0.0
coronavirus,1:25 pm · 8 Mar 2020,Brian Iselin @brianiselin67,"The case for broader testing for #covid19, as it seems certain every country has cryptic transmission.

RACGP - Should #Australia be testing more broadly for the coronavirus? 

#coronavirus @DoctorKarl
https://www1.racgp.org.au/newsgp/clinical/should-australia-be-testing-more-broadly-for-the-c#.XmSkOhz4A5g.twitter…",0,,,,"#covid19,#Australia,#coronavirus",@DoctorKarl,1,316,21.82178902359924
coronavirus,1:22 pm · 8 Mar 2020,traptown@traptown,"#AFI's Life Achievement Award gala, Ciara's concert postponed amid coronavirus scare - 
#Image Source : TWITTER AFI's Life Achievement Award gala, Ciara's concert postponed amid coronavirus scare The American Film Institute has postponed its Life Achievement Award ceremony an...",1,,,,"#AFI,#Image",,0,279,20.965696734438367
coronavirus,1:15 pm · 8 Mar 2020,David Jongen@Couchsocialist,My true fear for this country is that this targeted cash splash will end up being hoarded like #toiletpaper #Stimulus2020 https://abc.net.au/news/2020-03-06/stimulus-australia-government-coronavirus-recession-tourism-cash/12032944?section=business… via @ABCNews,1,,,,"#toiletpaper,#Stimulus2020",@ABCNews,3,261,15.07556722888818
coronavirus,1:14 pm · 8 Mar 2020,ISZL - International School of Zug and Luzern@ISZL,"We are now at Level 3 of our Risk Matrix. Full implications of this were explained by our Director, Barry Dequanne, in his email late last night. See http://iszl.ch/coronavirus #iszl #Covid_19",0,,,,"#iszl,#Covid_19",,3,192,15.811388300841896
coronavirus,1:05 pm · 8 Mar 2020,tarabole3@tarabole3,"Do you think the Coronavirus is our apocalypse. Because we all know zombie apocalypse will never happen. So do you think the coronavirus is our apocalypse???  Think about it there have been several contagious cases, so? @ABC @ABCWorldNews",0,1,,,,"@ABC,@ABCWorldNews",0,238,25.0
coronavirus,1:03 pm · 8 Mar 2020,#myjohoronline@myjohoronline,"Be ready for #coronavirus, protect yourself and your community:  
- Be smart & inform yourself.
- Be safe and take appropriate measure to avoid infection.
- Be kind to others and address fear and stigma.   & Caption by : @UN",0,,,,#coronavirus,@UN,0,224,12.70001270001905
coronavirus,1:02 pm · 8 Mar 2020,Jonathan Wright@JMOWright,"Apart from adequate funding, 43000 nurses, 10000 doctors, and protection from US pharmaceutical companies of course. 
Fuck off you disingenuous disaster capitalist.
#nhs #coronavirusuk",1,,,,"#nhs,#coronavirusuk",,2,184,0.0
coronavirus,12:58 pm · 8 Mar 2020,Stephen s@Stephen2181971,"$TNXP This was a great offering and good idea for them. Closed their offering quickly. It’s now a race to the CoronaVirus Vaccine ...shorts are in deep trouble here 
TNX-1800 is in development as a potential vaccine to protect against the new coronavirus, COVID-19 @WSJ @business",0,1,,1,,"@WSJ,@business",0,279,24.433888871261043
coronavirus,12:50 pm · 8 Mar 2020,Anurag@Anurag87071431,"#RangBarseWithSid
Guys please be safe 
And also spread awareness to all your near and dear ones about Corona virus",0,,,2,#RangBarseWithSid,,0,114,0.0
coronavirus,1:25 pm · 8 Mar 2020,Brian Iselin @brianiselin67,"The case for broader testing for #covid19, as it seems certain every country has cryptic transmission.

RACGP - Should #Australia be testing more broadly for the coronavirus? 

#coronavirus @DoctorKarl
https://www1.racgp.org.au/newsgp/clinical/should-australia-be-testing-more-broadly-for-the-c#.XmSkOhz4A5g.twitter…",0,,,,"#covid19,#Australia,#coronavirus",@DoctorKarl,1,316,21.82178902359924
coronavirus,1:22 pm · 8 Mar 2020,traptown@traptown,"#AFI's Life Achievement Award gala, Ciara's concert postponed amid coronavirus scare - 
#Image Source : TWITTER AFI's Life Achievement Award gala, Ciara's concert postponed amid coronavirus scare The American Film Institute has postponed its Life Achievement Award ceremony an...",1,,,,"#AFI,#Image",,0,279,20.965696734438367
coronavirus,1:14 pm · 8 Mar 2020,ISZL - International School of Zug and Luzern@ISZL,"We are now at Level 3 of our Risk Matrix. Full implications of this were explained by our Director, Barry Dequanne, in his email late last night. See http://iszl.ch/coronavirus #iszl #Covid_19",0,,,,"#iszl,#Covid_19",,3,192,15.811388300841896
coronavirus,1:18 pm · 8 Mar 2020,Thomas di Luccio@zenhysteria,"presciption: Take postits and sharpies, twice a day for a whole 15 days design sprint #bullshit",1,,,,#bullshit,,2,95,0.0
coronavirus,1:03 pm · 8 Mar 2020,Joe Winko@JoeWinkoOFCL,New Cases Of Coronavirus Across U.S. Causes Criticism Of Trump's Respons... https://youtu.be/ODNtD86cRso via @YouTube I Knew it was the fucking bats! #COVID19 #coronavirus,1,1,,1,"#COVID19,#coronavirus",@YouTube,1,171,34.29971702850176
coronavirus,1:01 pm · 8 Mar 2020,mukesh kumar@mukeshk26801,"#Coronavirus
coronavirus cured by true worship 
that is given by Saint rampal ji maharaj 
Read book Jeene Ki Rah",1,,,,#Coronavirus,,0,112,41.70288281141495
coronavirus,12:46 pm · 8 Mar 2020,charlie@CharlieWalshaw,"Imagine if the Corona Virus is gone by Summer and Tina 48 from Seacroft has enough Pasta and Loo Roll to see her into 2030! I’m down to 2 rolls, going to have to buy grease proof paper and re live my primary school days at this rate #coronavirus #primaryschooltoiletpaperhadmylife",1,,,,"#coronavirus,#primaryschooltoiletpaperhadmylife",,0,280,12.03858530857692
coronavirus,12:45 pm · 8 Mar 2020,Dan Beres@dlb945,"Chuck’s daily cry!

.@nytimes have you disrespected Chuck for his threat to Supreme Court Judges?

.@MSNBC have you disrespected Nancy for including Liberal pork in the corona virus Bill?
.",1,,,,,"@nytimes,@MSNBC",0,189,0.0
coronavirus,12:38 pm · 8 Mar 2020,SleepyNich@NichSleepy,"In this time of crisis amidst the Corona virus outbreak. @AirAsia not only does not provide refunds to high risk area like Japan, does not waive the date change fees like other airlines, the prices on the date change page is HIGHER than normal. @AirAsiaSupport please explain",0,1,,,,"@AirAsia,@AirAsiaSupport",0,275,0.0
coronavirus,12:38 pm · 8 Mar 2020,رومانا@RomanaRaza,"#coronavirusinindia
When you use Google to find cure for Corona Virus..
WhatsApp:",1,144,4,23,#coronavirusinindia,,0,81,0.0
coronavirus,12:37 pm · 8 Mar 2020,CBS Los Angeles@CBSLA,#BREAKING: Riverside County has announced its first case of locally-acquired coronavirus. The patient is said to be receiving treatment at Eisenhower Health in Rancho Mirage,1,121,7,106,#BREAKING,,2,173,19.611613513818405
coronavirus,12:36 pm · 8 Mar 2020,Shaun@shaun_meadows89,Any danger of NRL games not going ahead due to corona virus? #NRL #coronavirus @Todd_Greenberg,0,1,,,"#NRL,#coronavirus",@Todd_Greenberg,0,94,24.253562503633297
coronavirus,12:37 pm · 8 Mar 2020,نور فاطمہ@noorfatima087,"#فحاشی_مارچ_نامنظور
She is more dangerous than corona virus. She must be controlled timely.",1,6,,5,#فحاشی_مارچ_نامنظور,,0,91,0.0
coronavirus,12:33 pm · 8 Mar 2020,ya fav latina @bitchitsmariaaa,"*corona virus in fresno*

Me at work tomorrow",0,19,,6,,,0,45,0.0
