Query,Date,user,Tweet,Img_present,Likes,commnets,retweet,tags,mentions,url_count,length,cosine_similarity(%)
kohli,12:31 pm · 23 Feb 2020,CricTracker@Cricketracker,Virat Kohli has been struggling to score big runs in recent times. #NZvIND,1,461,51,22,#NZvIND,,0,74,27.735009811261456
kohli,10:53 am · 23 Feb 2020,Bharath Seervi@SeerviBharath,"Virat Kohli on this NZ tour:

T20Is - 45, 11, 38, 11
ODIs - 51, 15, 9
Tests - 2, 19

201 runs in 9 inns, one fifty. 

#NZvInd",0,1.3K,36,129,#NZvInd,,0,125,18.257418583505537
kohli,12:06 pm · 23 Feb 2020,Alex Tudor@alextudorcoach,Overrated  are you just looking for people to hit up your timeline  one bad tour & people coming for the great man ,0,1.3K,58,304,,,0,115,0.0
kohli,10:41 am · 21 Feb 2020,CricTracker@Cricketracker,Another failure for Virat Kohli. #NZvIND,1,1.5K,153,77,#NZvIND,,0,40,40.824829046386306
kohli,4:03 pm · 22 Feb 2020,Sнєяℓσ¢к Hσℓмєѕ@imBatasari,"Players Involved in Most 100+ Runs Partnerships in ODIs :

Sachin Tendulkar ~ 99 (452 Inns)
Ricky Ponting ~ 72 ( 365 Inns )
Virat Kohli ~ 69 ( 239 Inns ) *

@imVkohli",1,141,1,16,,@imVkohli,0,166,17.407765595569785
kohli,11:37 am · 23 Feb 2020,Rahul Kohli@RahulKohli13,Only if we also start profiling white American teenage boys at school... you know because that’s where that other threat is coming from.,0,2.5K,26,249,,,0,136,0.0
kohli,2:36 pm · 21 Feb 2020,pakistani.viratians.18 @Viratko11420496,"Kohli holds the record of most No of 150's in INTL cricket as a Captain.

Brian Lara- 8
Don Bradman- 8
Virat Kohli- 10

He's already at the King's place at a very young age",0,286,2,31,,,0,172,26.72612419124244
kohli,9:17 am · 21 Feb 2020,Arya@kingkohli__fan,"Troll Virat Kohli 
As Much as u can, 
Enjoy Your Good Time 

Not so Far 
I will Troll u back",0,464,13,45,,,0,92,19.611613513818405
kohli,10:37 am · 22 Feb 2020,Sir Yuzvendra (parody)@SirYuzvendra,"Sachin fans to each other when Kohli fails

#NZvIND",1,171,11,54,#NZvIND,,0,51,33.33333333333333
kohli,7:18 pm · 23 Feb 2020,Manish Kumar Jha@IcamanishjhaJha,"Highest T20I average as Captain

De Kock - 55.66*
P Mommsen - 54.33
V Kohli - 43.73
Rohit - 41.88

(Minimum 300 runs)

#SAvAUS",1,79,1,14,#SAvAUS,,0,126,20.412414523193153
kohli,5:10 pm · 23 Feb 2020,S P Y@kohli272002,"Pic 1 - Rohit Sharma Test Centuries

Pic 2 -Rohit Fans Without Sachin

Pic 3 - Rohit Overseas Test Centuries",1,106,11,54,,,0,108,0.0
kohli,12:12 pm · 23 Feb 2020,K Vijayendra@k_vijayendra8,"Kohli will be the last cricketer I'll Stan. Lived through glorious moments, also experienced new lows. A beautiful journey! Hopefully he has answers to everyone! ",0,60,,17,,,0,162,19.611613513818405
kohli,10:37 am · 22 Feb 2020,Sir Yuzvendra (parody)@SirYuzvendra,"Sachin fans to each other when Kohli fails

#NZvIND",1,171,11,54,#NZvIND,,0,51,33.33333333333333
kohli,11:22 am · 23 Feb 2020,Samiran@Samiran76857925,I think the on the ground fans should take things in their own hands & start sledging Virat Kohli if the opposition isn't doing enough to get the best out of him.  #kohli #INDvsNZ,0,3,1,1,"#kohli,#INDvsNZ",,0,179,28.86751345948129
kohli,7:12 pm · 23 Feb 2020,CricBeat@Cric_beat,"Highest T20I average as Captain

De Kock - 55.66*
P Mommsen - 54.33
V Kohli - 43.73
Rohit - 41.88

(Minimum 300 runs)

#SAvAUS",0,467,2,50,#SAvAUS,,0,126,20.412414523193153
kohli,4:39 pm · 23 Feb 2020,CricketMAN2@man4_cricket,"Overs

16th - 0, 6, 6, 4, 6, 1 (AB)
17th - 0, 0, L1, 1, 6, 6 (AB)
18th - 4, 6, 2, 1, N0, 6, 6 (AB&VK)
19th - 6, 4, 6, 6, 6, 2 (VK)
20th - 1, 2, 6, 6, W, W (VK)

RCB is the only team to score 100+ runs in Last 5 overs of an IPL Inns against GL in 2016.

What A Pair KOHLI & AB.",0,31,,7,,,0,276,5.725983343138682
kohli,1:36 pm · 23 Feb 2020,SR@IamNithinVJ,Few Bad Innings Can't Change The Class! We Know King Virat Kohli Can Comeback Stronger! We Are Always With Him!  #ViratKohli ,0,9,,4,#ViratKohli,,0,125,19.611613513818405
kohli,11:20 am · 23 Feb 2020,MUSA@YesImAmit,"Test Cricket is irrelevant this year - Virat Kohli
#INDvNZ",0,720,18,94,#INDvNZ,,0,58,33.33333333333333
kohli,11:02 am · 23 Feb 2020,Ravi Kumar@akkian_msdian,"Thank You Kohli
#INDvsNZ",1,16,6,4,#INDvsNZ,,0,24,50.0
kohli,10:37 am · 23 Feb 2020,Mani @ManiTweets14,"Trent Boult Strikes & Virat Kohli Departs For 19 Not a Good Tour For Indian Skipper as India are In a Trouble at Basin Reserve Wellington Vs NZ In the First Test Match !
#NZvIND",0,30,,2,#NZvIND,,0,177,16.012815380508712
kohli,10:20 pm · 22 Feb 2020,KING KOHLI@phanny__18,Trueee....,1,39,1,9,,,0,10,0.0
kohli,9:22 pm · 22 Feb 2020,Team Virat™@TeamViratOffl,"Here are some Epic tweets by Celebrities, co-cricketers and overseas players on King Virat Kohli.

G.O.A.T 
#ViratKohli #KingKohli 

*Thread*",0,325,8,60,"#ViratKohli,#KingKohli",,0,141,20.851441405707476
kohli,10:55 pm · 21 Feb 2020,Babar Azam World™@BabarAzamWorld,"Today runs score from the Fab four Players:-

78 - BABAR AZAM  (In T20)
45 - Steve Smith  (In T20)
02 - Virat Kohli  (In Test)

#BabarAzamWorld #SAvsAUS #IndvsNZ",1,87,7,2,"#BabarAzamWorld,#SAvsAUS,#IndvsNZ",,0,161,17.14985851425088
kohli,12:27 pm · 21 Feb 2020,Prajakta@18prajakta,"It’s hurts ya, Kohli ",0,208,4,14,,,0,21,44.721359549995796
kohli,11:24 am · 21 Feb 2020,iamabdullrehman@Lahore_jeetega,"How many Matches are playing today in PSL ?

Kohli:",0,7,2,1,,,0,51,33.33333333333333
kohli,9:48 am · 21 Feb 2020,Chirag @HitmanShield,Kohli Fan Reaction After Seeing Kohli  Performance In NZ ,0,39,,16,,,0,57,60.30226891555272
kohli,7:59 am · 21 Feb 2020,🆁🅷🅸🆃🅢'🅺🅸🅽🅶🅳🅼@ImRo45Kingdom,"Indian team on Nz tour  #INDvNZ #NZvsIND #RohitSharma #Kohli

With Rohit.           Without Rohit",0,165,13,45,"#INDvNZ,#NZvsIND,#RohitSharma,#Kohli",,0,97,25.81988897471611
kohli,7:22 am · 21 Feb 2020,Sowmiya@Sowmiya_Vv,"BTW, Toss and kholi. Good love story..

#NZvIND
#Kohli",0,83,7,14,"#NZvIND,#Kohli",,0,54,33.33333333333333
kohli,7:22 pm · 20 Feb 2020,اوٹ پٹانگ@Faysal_Raoo,"Kohli giving advice to Watson 
How to play well",1,7,1,1,,,0,47,30.15113445777636
kohli,6:43 pm · 23 Feb 2020,jitesh kohli@kohli_jitesh,Very bad service from @ola @olaindia ..Dont start new service  if you cant  manage it  trying to book oustation cab jalandhar to new delhi booked outstaion cab  from 12pm till 3 pm no cab came ur driver kept on cancelling trip misssed was about to missed my flight,0,2,,,,"@ola,@olaindia",0,264,0.0
kohli,5:45 pm · 23 Feb 2020,Faisal Ranjha@ranjha001,"Azam Kohli Khan is in incredible hitting form, timing the ball beautifully! #KKvQG",0,41,1,5,#KKvQG,,0,82,27.735009811261456
kohli,4:27 pm · 23 Feb 2020,Suraj S Subramanian@SurajSSubraman1,"It's time India give the limited overs captaincy(ODIs, T20s) to Rohit Sharma. Rohit is a better(more innovative, creative) captain than Kohli. Let Kohli be test team captain alone. Don't overburden him. #Kohli",0,4,,,#Kohli,,0,209,44.23258684646914
kohli,3:20 pm · 23 Feb 2020,CricketMAN2@man4_cricket,"Best Conversation rate (50s to 100s)

#Test (Min 20 )

Bradman - 69.00
V Kohli - 54.2
Azharuddin - 51.2

#ODI (Min 20 )

Virat Kohli - 42.57
H Amla - 40.91
Rohit Sharma - 40.28

Don't Forget this!!
When the Master comes, he will bring the whole bundle of century.

@imVkohli",0,14,,5,"#Test,#ODI",@imVkohli,0,274,25.197631533948478
kohli,1:53 pm · 23 Feb 2020,Daniel Alexander Parody@Daniel86criket,"Batting averages in away conditions (Home of opposition)

#ODI
Kohli - 58.14
Babar - 47.18
Kane - 44.97
Smith - 33.87

#Test

Smith - 60.15
Kohli - 45.24
Babar - 35.30
Kane - 22.76

#Cricket",0,817,15,111,"#ODI,#Test,#Cricket",,0,190,30.499714066520934
kohli,1:34 pm · 23 Feb 2020,Abhishek Singhvi@DrAMSinghvi,One bad outing doesn't change the fact that Virat Kohli still is a great batsman and legend of the game already. You can't keep champions down for long & he'll be back stronger in the next dig. #NZvsInd,0,95,2,8,#NZvsInd,,0,202,14.433756729740645
kohli,7:59 am · 23 Feb 2020,Jiwandeep Kohli@jiwandeepkohli,I’m dogsitting a very smol pupper with very little sense of personal space who has decided that my chest is his lounge chair. #doggo,1,171,15,2,#doggo,,0,132,0.0
kohli,10:48 am · 22 Feb 2020,Cricket Times@CrickeTimes,"Will India take revenge after a poor start?

Virat Kohli: ""Let's not use such words for them. I think the Kiwis are very nice. They're such good people. We don't mind losing the series or getting whitewashed by them. Their captain Williamson is also such a cutie.""

#NZvIND",1,144,4,39,#NZvIND,,0,273,12.598815766974239
kohli,9:54 am · 22 Feb 2020,Ashish Kohli @dograjournalist,"02 LeT Terrorists have been killed in an Joint operation by Police, CRPF & Army at Sangam, Bijbehara #Kashmir
Arms & ammunition also recovered. 

More Power to security forces.",0,54,1,3,#Kashmir,,0,176,0.0
kohli,9:10 am · 22 Feb 2020,Arjun kohli (gwalior)@Itsmearjun6,"#GodMorningSaturday
In Gita Chapter 4 Verse 5, 
 O Arjun! You and I have had several births. You do
not know. I know.

In Gita Chapter 2 Verse 12 –
You, I and all the kings and the army have also taken birth in the
past and will be born in the future too.
#SaturdayMotivation",0,24,,23,"#GodMorningSaturday,#SaturdayMotivation",,0,275,0.0
kohli,1:22 pm · 21 Feb 2020,ᴍᴀʜɪ@Jinxxxxx18,"Virat Kohli (Tests) :-

9 Jul - 19 Aug in ENG 2014 ~ 139 runs in 10 inns.

(Mid time 3 months)

9 Dec - 10 Jan in AUS 2014/15 ~ 692 runs in 8 inns.

 Virat Kohli means Fighter and return like as Lion  Does.",0,33,,12,,,0,206,24.253562503633297
kohli,10:53 am · 21 Feb 2020,Freak@123_perth,"i dnt think kohli gonna score...wen hes out of mind/form...he stays out of mind/form...eng '14, aus '17, nz '20",0,15,,5,,,0,111,17.677669529663685
kohli,10:05 am · 21 Feb 2020,Nikhil Pundir@NikhilP52240731,"Me to virat #kohli 
You can hear it
#INDvsNZ",1,3,,,"#kohli,#INDvsNZ",,0,44,33.33333333333333
kohli,7:22 am · 21 Feb 2020,MÆSTRO@Therightstriker,Virat kohli from 2014 watches his today's dismissal.           #NZvIND,0,25,2,5,#NZvIND,,0,70,31.622776601683793
kohli,7:14 pm · 20 Feb 2020,Freehit@freehittingsoon,"Kohli and Kane on the same team?
What do you think?
#freehittingsoon",1,9,,5,#freehittingsoon,,0,68,28.86751345948129
kohli,4:05 pm · 20 Feb 2020,CricketMAN2@man4_cricket,"Virat Kohli Odi Average in All Countries

Aus ~ 50.17
Ban ~ 80.83
Eng ~ 54.83
Nz ~ 49.67
Sa ~ 87.70
Sl ~ 47.32
Wi~ 59.93
Zim ~ 60.83
India ~ 60.81

Only Kohl's ODI Ave is 45+ in all Countries. 

This is What KOHLI does and Also Think. @imVkohli",0,609,17,80,,@imVkohli,0,244,23.408229439226112
kohli,3:21 pm · 23 Feb 2020,Dhananjay Singh@DhananjayIm,Indian test team in past was just like avengers team. Kohli should copy that. #INDvNZ #ThankYouAsim,1,6,,2,"#INDvNZ,#ThankYouAsim",,0,99,23.570226039551585
kohli,2:21 pm · 23 Feb 2020,Life Style Tips @LifeStyleTips13,"Virat Kohli on fitness: Initially I wanted to look good, now it's part of my lifestyle #kohli

Follow for more Tips.",0,5,,,#kohli,,0,116,40.824829046386306
kohli,2:13 pm · 23 Feb 2020,CricketMAN2@man4_cricket,"0 hundreds in 19 Innings in 2014

After that, see the return that Virat Kohli Made

127, 115, 141, 19, 1, 169, 54, 147, 46

Inns - 9
100s - 5
HS - 169

•Same as 2020 But

This is @imVkohli, when he returns, the world we see and Salute.",0,185,2,39,,@imVkohli,0,235,13.018891098082388
kohli,12:58 pm · 23 Feb 2020,Sourav@ImSourav27,"My sources confirmed Kohli is not doing good because of Tendulkar's black magic, to stop this he must  play Tendulkar's daughter's bf.... #NZLvIND #Kohli",0,2,,,"#NZLvIND,#Kohli",,0,153,32.87979746107146
kohli,12:50 pm · 23 Feb 2020,R A K E S H@Rakesh_Kohli18,"Practice Match Centuries Against Bangladesh : 

Thala Dhoni - 1 

Others - ( Dhoni Overseas Centuries ) 

Haters Bark As Much As You Can ! 
#PleaseComeBackThala ",0,5,1,,#PleaseComeBackThala,,0,161,0.0
kohli,10:35 am · 23 Feb 2020,Ranu sharma@SharmaRanu4,Kohli right now.#kohli #NZvIND,1,7,2,2,"#kohli,#NZvIND",,0,30,75.59289460184544
kohli,8:44 am · 23 Feb 2020,Mukul sarkar kohli@KohliSarkar,"#askstarsports@india
Is Indian cricket team missing @hardikpandya7 this match indvsnz, are you agree @jatinsapru",0,,,,#askstarsports,"@hardikpandya7,@jatinsapru",0,112,0.0
kohli,2:53 pm · 22 Feb 2020,Kanchi Kohli@kanchikohli,"#lawforall Gujarati will be 300 tweets old tomorrow. Not a day missed...Thank you @bharatp77 

MAJA AVI GAYO! 

All 10 languages (Tamil, Malayalam, Punjabi, Hindi, Bangla, Marathi, Odia, English and Kannada) together at: https://facebook.com/Lawforall-1098081430579668/…",0,8,,5,#lawforall,@bharatp77,1,270,0.0
kohli,12:12 pm · 22 Feb 2020,Serial Chiller@_serialchilller,"21 - Feb - 2020

A tale of 3 players

Virat Kohli       5  vs NZ  
 Steve Smith  45 vs SA  
Babar Azam   78  vs PZ ",0,19,1,3,,,0,115,18.569533817705185
kohli,11:35 am · 22 Feb 2020,King kohli@KingkohliEra,"250th catch across formats for kohli 

Test-81 
Odi-128
T20i-41",0,54,,29,,,0,63,28.86751345948129
kohli,9:32 am · 22 Feb 2020,N Singh@ni30anna,"What a team combination! In form KL Rahul, Jadeja and Saha out. And kohli-pant brotherhood continue to fail. Guaranteed Innings defeat. #INDvNZ",1,9,1,3,#INDvNZ,,0,143,20.0
kohli,8:29 am · 22 Feb 2020,Steve Smith fan@thevipersden2,"All the best to King Kane. King Kohli scored 2 runs. King Kane scoring 198 and they get combined double ton 
#NZvIND",0,16,1,6,#NZvIND,,0,116,18.257418583505537
kohli,8:13 am · 22 Feb 2020,unimaginable@Imspecial0408,Tell virat kohli to focus on field not there... #AskStar,1,2,,1,#AskStar,,0,56,31.622776601683793
kohli,8:29 pm · 21 Feb 2020,Mankeerat Singh@MankeeratSing15,#AskSportsTak @vikrantgupta73 @rawatrahul9 Why do we always criticize bowlers and keep batsmen immune to criticism. It should be the same - bumrah does badly and everyone says they have outsmarted him but no one says that about kohli.remember gumrah won you more matches than him,0,2,1,,#AskSportsTak,"@vikrantgupta73,@rawatrahul9",0,279,14.002800840280097
kohli,10:51 am · 21 Feb 2020,〠@SparemePain,"How many PSL matches today?
Kohli:",1,8,,1,,,0,34,40.824829046386306
kohli,8:35 pm · 20 Feb 2020,Sahaj Kohli@SahajKohli,"For children of immigrants, there’s a constant duality in our hyphenated existence. We have the freedom to pick & choose from both cultures, identities, and communities, but with that also comes the isolating reminder that we don’t totally belong in either.",0,209,6,73,,,0,257,0.0
kohli,7:12 pm · 20 Feb 2020,Arjun kohli (gwalior)@Itsmearjun6,".
#TrueGuru_SantRampalJi

Saint RampalJi has revealed spiritual facts hidden in our Holy Scriptures (Vedas,Gita, Quran, Bible) and has proved that Kabir Saheb is Supreme God.

Must watch sadhna TV 7:30pm",0,22,,23,#TrueGuru_SantRampalJi,,0,203,0.0
kohli,6:33 pm · 22 Feb 2020,Rohit Sharma Fan Club@Im_Ro45FC,"Players to part of most 100s Partnership in T20I:

11 - Rohit Sharma
9 - Warner
8 - Virat Kohli
8 - Guptill
7 - KL Rahul
7 - Finch
7 - AD Hales
6 - Morgan
6 - Babar Azam
6 - Maxwell

Total 22 hundred runs partnership happened for #TeamIndia and @ImRo45 involved half of that.",0,427,4,60,#TeamIndia,@ImRo45,0,275,12.309149097933272
kohli,5:30 pm · 22 Feb 2020,Tweetless@tweetlessss,"We have young players like Haider Ali who play with intent like Indian batsmen do and have the ability to become likes of Babar Azam, Kohli and Rohit Shrama yet we keep going back to the likes of Ahmad Shahzads and Umer Akmals instead of grooming talented youngsters.
#QGvPZ",0,43,,5,#QGvPZ,,0,274,11.704114719613056
kohli,3:50 pm · 21 Feb 2020,~Trisha~@trisha_kohli,"Some people have literally crossed the limit of taking others for granted. :|
#ForGranted",0,20,1,2,#ForGranted,,0,89,0.0
kohli,11:12 am · 21 Feb 2020,Vaibhav@vibzievv,"Again same old fashioned way Virat Kohli getting out in 1st innings against new Zealand

 #NZvIND",0,12,2,5,#NZvIND,,0,97,25.0
kohli,2:24 pm · 20 Feb 2020,Rahul GAANDi ❁@MabbuloChokli,"RohitSharma is 5 times better than king #kohli at least
#NZvIND #NZvsIND",1,22,5,6,"#kohli,#NZvIND,#NZvsIND",,0,72,28.86751345948129
kohli,12:03 pm · 20 Feb 2020,Sнєяℓσ¢к Hσℓмєѕ@imBatasari,"Before 2018 IND v ENG Series..

Jimmy : No One is Invincible in World Cricket, We Can Get Him Out

Later, Kohli didn't fall a single time for jimmy, in reply He Scored 593 Runs... and Won MOS. 

#ViratKohli",1,412,10,68,#ViratKohli,,0,206,15.249857033260467
kohli,11:44 am · 20 Feb 2020,Rahul Kohli@RahulKohli13,6 movies and 3 coasters!? Im in.,1,3.4K,87,187,,,0,32,0.0
kohli,9:50 am · 20 Feb 2020,Sнєяℓσ¢к Hσℓмєѕ@imBatasari,"For Bowlers like Trent Boult, Starc, Cummins, Rabada ~ it's Virat Kohli

For Twitter Nibbas ~ Rohit Sharma",0,102,1,18,,,0,106,22.941573387056174
kohli,9:00 am · 20 Feb 2020,ComeOn! India @ComeOnIND,"Virat Kohli needs to score one more century in NZ to become 1st Asian Captain to score Century in all SENA countries

#NZvsInd",0,164,1,11,#NZvsInd,,0,126,16.90308509457033
kohli,8:43 am · 20 Feb 2020,Viratian Aman_18@AmanKumar_18,"Kohli First Time Tour as Captain in SENA (Tests) :-

IN AUS - Scored Century
IN ENG - Scored Century
IN SA - Scored Century
IN NZ - Start Series 21st Feb 2020

Get Ready. @imVkohli
#NZvIND",0,25,,9,#NZvIND,@imVkohli,0,188,12.5
kohli,1:55 am · 20 Feb 2020,BostonUrogyn@Boston_Urogyn,"BostonUrogyn specializes in pelvic surgery and advanced technologies for the treatment of pelvic prolapse care! To learn about Dr. Kohli's minimally invasive techniques and physical therapy treatments, call 617-340-6446 today!",1,1,,,,,0,226,16.43989873053573
kohli,11:21 pm · 19 Feb 2020,rohit-kohli =roli@Niraj210171,"Reporter: do you know english
Umar : insha'Allah English come to me.
#UmarAkmalQuote",1,29,,2,#UmarAkmalQuote,,0,84,0.0
kohli,9:22 am · 21 Feb 2020,CricketMAN2@man4_cricket,"Kohli still has a test average of 72.5 in Basin Reserve, Wellington and Kohli has scored the smallest score in Test cricket in New Zealand. 105*  Best Test Score in Basin Reserve. Still 3 inns Left in This Series.
@imVkohli
#NZvIND #INDvsNZ",0,39,1,8,"#NZvIND,#INDvsNZ",@imVkohli,0,240,22.22222222222222
kohli,3:23 pm · 19 Feb 2020,Harshit Pachouri@Instastariam,Virat Kohli Is The Greatest One day Player Ever~Shane Warne @imVkohli,1,186,,40,,@imVkohli,0,69,28.86751345948129
kohli,2:20 pm · 19 Feb 2020,Troll Virat Kohli Haters@TrollVKHaters,"Throwback To 2011. 
#ViratKohli #RunMachine #KingKohli",0,47,,17,"#ViratKohli,#RunMachine,#KingKohli",,0,54,0.0
kohli,11:44 am · 19 Feb 2020,Virat Kohli Trends™@TrendVirat,"Virat Kohli The Best ONE-DAY International Player
I Have Ever Seen Since Viv Richards
                              ~ Shane Warne

M A S S I V E   S T A T E M E N T",1,298,1,126,,,0,164,13.245323570650438
kohli,8:20 am · 19 Feb 2020,Manoj Kumar@_Manojkumarr,"IPL EDITION

Fav team : RCB 
Fav player : Virat Kohli ABDevilliers 
Teams I like : Only RCB
Team I hate: None",0,51,,12,,,0,109,19.245008972987527
kohli,1:33 pm · 18 Feb 2020,Azhar@Azhar45918919,"#SachinTendulkar
Sachin Tendulkar           Vs
        King Kohli
Greatest Vs great ",0,15,,,#SachinTendulkar,,0,84,30.15113445777636
