Query,Date,user,Tweet,Img_present,Likes,commnets,retweet,tags,mentions,url_count,length,cosine_similarity(%)
narendra modi,4:01 pm · 8 Mar 2020,Tilak@Tilak19720499,"#GujratBhartiBachao_SolveGR
@narendramodi 
Government of Gujarat divide students in binsachivalay divide into graduate & 12th pass, in pgvcl divide in engineer & other branches, now reserved & unreserved.
This the ideology of gandhi & sardar",0,2,,9,#GujratBhartiBachao_SolveGR,@narendramodi,0,241,0.0
narendra modi,4:18 pm · 8 Mar 2020,Mark@SubHumanAussie,Replying to @ScottMorrisonMP and @narendramodi,1,3,,1,,"@ScottMorrisonMP,@narendramodi",0,46,0.0
narendra modi,4:18 pm · 8 Mar 2020,Mark@SubHumanAussie,Replying to @ScottMorrisonMP and @narendramodi,1,3,,1,,"@ScottMorrisonMP,@narendramodi",0,46,0.0
narendra modi,4:37 pm · 8 Mar 2020,Ankit Mishra@mishra503140,"Replying to @drmlko25, @DrmDnr and 9 others",1,,,,,"@drmlko25,@DrmDnr",0,43,0.0
narendra modi,3:01 pm · 8 Mar 2020,Aaqib Bashir@AaqibDarzi,"It is the question of trust, humanity & Justice.

#WeWantJKBankResults
@rkchibber @MurmuGirish @HRDMinistry @asadowaisi @dcjammuofficial @RavinderBJPJK @rashtrapatibhvn @AmitShah @narendramodi @ANI @JKgrievance @diprjk @DrJitendraSingh @DrSyedSehrish",1,1,,14,#WeWantJKBankResults,"@rkchibber,@MurmuGirish,@HRDMinistry,@asadowaisi,@dcjammuofficial,@RavinderBJPJK,@rashtrapatibhvn,@AmitShah,@narendramodi,@ANI,@JKgrievance,@diprjk,@DrJitendraSingh,@DrSyedSehrish",0,250,0.0
narendra modi,3:14 pm · 8 Mar 2020,Sweta Shirodkar Verlekar@dskar,"Respected Modi sir,
Why PMC Depositors are given stepmotherly treatment? Our money was not hard earned like those of Yes Bank depositors?
We are suffering for last 6 months now, please do justice.

PLEASE
@RBI, @bank_pmc, @narendramodi, @FinMinIndia, @nsitharaman, @PMOIndia,",0,12,1,25,,"@RBI,@bank_pmc,@narendramodi,@FinMinIndia,@nsitharaman,@PMOIndia",0,275,10.425720702853738
narendra modi,3:31 pm · 8 Mar 2020,Ahirat@nand_ahirat,"#GujratBhartiBachao_SolveGR @narendramodi @PMOIndia @AmitShah @vijayrupanibjp 
Where is ""chowkidar"" when youth of Gujarat in trouble, where is sensitivity of cm, I think chowkidar is sleeping..!
We want justice
Solutions of gr
Early exam schedule for all Gujarat government exam.",0,5,,19,#GujratBhartiBachao_SolveGR,"@narendramodi,@PMOIndia,@AmitShah,@vijayrupanibjp",0,279,0.0
narendra modi,4:20 pm · 8 Mar 2020,Seano@SeanBradbery,Replying to @ScottMorrisonMP and @narendramodi,1,35,4,9,#ScottyFromMarketing,"@ScottMorrisonMP,@narendramodi",0,46,0.0
narendra modi,4:01 pm · 8 Mar 2020,Sanjay Prajapati@SanjayP76806953,"#GujratBhartiBachao_SolveGR 
 It is my humble request to our PM Mr. Narendra Modi to visit your(our) Gujarat and see the plight situation of the educated unemployed youth of Gujarat. 
 Please sir come to Gujarat and give solutions of GR(2018) to Gujarat government
@narendramodi",1,6,,20,#GujratBhartiBachao_SolveGR,@narendramodi,0,278,15.811388300841896
narendra modi,2:22 pm · 8 Mar 2020,shashank shekhar@ShashankShakher,"First time after independence perp bonds of any bank has been written off completely, thousands of investors will suffer.  What is the use of contingency funds with RBI investor confidence gone for toss forever @narendramodi @nsitharaman #yesbankcrisis",1,4,1,2,#yesbankcrisis,"@narendramodi,@nsitharaman",0,252,0.0
narendra modi,1:13 pm · 8 Mar 2020,Santu Nandi@santunandi01,If our mothers are suffering with malnutrition how will be there future secured ? To address these issue our beloved @narendramodi govt. launch Pradhan Mantri Matri Vandana Yojana (PMMVY) scheme. #নারীদেরওপরঅত্যাচারআরনয়,1,8,,10,#নারীদেরওপরঅত্যাচারআরনয়,@narendramodi,0,220,0.0
narendra modi,1:32 pm · 8 Mar 2020,Nitish Saxena@nitishh86,"RT BJP4India: RT narendramodi: Be a warrior but of a different kind!

Be a water warrior.

Have you ever thought about water scarcity? Each one of us can collectively act to create a water secure future for our children 

Here is how I am doing my bit. 
…",1,,,,,,0,255,0.0
narendra modi,1:32 pm · 8 Mar 2020,Nitish Saxena@nitishh86,"RT BJP4India: RT narendramodi: You heard of food for thought. Now, it is time for action and a better future for our poor.

Hello, I am snehamohandoss. Inspired by my mother, who instilled the habit of feeding the homeless,  I started this initiative cal…",1,,,,,,0,255,0.0
narendra modi,1:32 pm · 8 Mar 2020,Nitish Saxena@nitishh86,"RT BJP4India: RT narendramodi: Acceptance is the greatest reward we can give to ourselves. We can’t control our lives but we surely can control our attitude towards life. At the end of the day, it is how we survive our challenges that matters most. 

Kno…",1,,,,,,0,255,0.0
narendra modi,2:17 pm · 8 Mar 2020,Amin Juneja@AminJuneja3,Replying to @narendramodi,0,7,,17,#GujratBhartiBachao_SolveGR,"@narendramodi,@vijayrupanibjp,@Nitinbhai_Patel,@narendramodi",0,25,0.0
narendra modi,3:27 pm · 8 Mar 2020,Varsha Pal FB ®@VarshaPal_,Replying to @narendramodi and @snehamohandoss,1,12,,13,"#SheInspiresUs,#सुरुवात_सामाजिक_समानतेची","@narendramodi,@snehamohandoss",0,45,0.0
narendra modi,1:57 pm · 8 Mar 2020,Shahid khan@shahidkkkhan,"directorlom She can be your love
She can be your Mom
In all forms and roles, She is Special
https://youtu.be/XB3NN0Fy1g4
#InternationalWomensDay #WomensDay #WomensDay2020 
SrBachchan narendramodi TwitterIndia anandmahindra PTI_News",1,,,,"#InternationalWomensDay,#WomensDay,#WomensDay2020",,1,231,0.0
narendra modi,12:57 pm · 8 Mar 2020,Cynep Consultants LLP@CynepConsultant,"Happy Women's Day

#SheInspiresUs @nsitharaman @narendramodi @M_Lekhi @smritiirani",1,,,,#SheInspiresUs,"@nsitharaman,@narendramodi,@M_Lekhi,@smritiirani",0,82,0.0
narendra modi,4:33 pm · 8 Mar 2020,Kajal@Kajal_r_s,"#sheinspiredus SurekhaBosale. from Vasai is good teacher as well as work for woman empowerment. 
@narendramodi @PMOIndia",1,1,,,#sheinspiredus,"@narendramodi,@PMOIndia",0,120,0.0
narendra modi,4:30 pm · 8 Mar 2020,Yugal Thakur Vatsa@VatsaYugal,"I love Modiji because he thinks of nation  first and dedicated everything  to country .
Addressing event on Sunday 
#InternationalWomensDay
      We  feel proud and very proud  to have Modiji as our Leader  ,@narendramodi @BJP4India ",0,,,,#InternationalWomensDay,"@narendramodi,@BJP4India",0,233,0.0
narendra modi,4:28 pm · 8 Mar 2020,Parmar Rekha@ParmarRekha8,"#GujratBhartiBachao_SolveGR
@narendramodi @vijayrupanibjp 
Where is sensitive cm & pm
Where is chowkidar?Is he sleeping??Is Chowkidar only for election?Where is unity if government divide us in graduated & 12th, engineer & other branches, reserved & unreserved",0,,,2,#GujratBhartiBachao_SolveGR,"@narendramodi,@vijayrupanibjp",0,260,0.0
narendra modi,4:27 pm · 8 Mar 2020,Mohit Sachdeva@Mo_hit15220,"LOL @narendramodi  
Found In CSGO",1,,,,,@narendramodi,0,33,0.0
narendra modi,4:24 pm · 8 Mar 2020,Mk Nazer@mknazer,Thank you @AmitShah and @narendramodi for making India an atmost shame and  a worst democratic country. you are not at all eligible for what you have today.,0,,,,,"@AmitShah,@narendramodi",0,156,0.0
narendra modi,4:28 pm · 8 Mar 2020,Parmar Rekha@ParmarRekha8,"#GujratBhartiBachao_SolveGR @narendramodi @PMOIndia @AmitShah @vijayrupanibjp 
Where is ""chowkidar"" when youth of Gujarat in trouble, where is sensitivity of cm, I think chowkidar is sleeping..!
We want justice
Solutions of gr
Early exam schedule for all Gujarat government exam.",0,,,3,#GujratBhartiBachao_SolveGR,"@narendramodi,@PMOIndia,@AmitShah,@vijayrupanibjp",0,279,0.0
narendra modi,3:29 pm · 8 Mar 2020,Anand Singh@AnandSi50266410,"#answermemodi @narendramodi @PMOIndia It's been years victims are playing their trump card,why? Do you have guts to answer me?? You are our PM ,do it if you really respect your mother as woman!! I am waiting !!!",0,,,1,#answermemodi,"@narendramodi,@PMOIndia",0,211,0.0
narendra modi,3:21 pm · 8 Mar 2020,Meghana Tripathi@meghana_MT,"Thanks for bringing this out @kt_0016. Yes, we need to understand the reality while celebrating the day for Women. 
@narendramodi @PMOIndia",0,,,,,"@kt_0016,@narendramodi,@PMOIndia",0,139,0.0
narendra modi,3:12 pm · 8 Mar 2020,कलियुगको कृष्ण@ktm274,"2014 PM MODI ! @PMOIndia @narendramodi 

2014 WT20 : Lost in Final
2015 WC : Lost in SF
2016 WT20: Lost in SF
2016 U19 :Lost in Final
2017 WWC: Lost in Final
2017 CT: Lost in Final
2018 WWT20: Lost in SF
2019 WC: Lost in SF
2020 U19: Lost in Final
2020 WWT20 : Lost in Finals",0,,,,,"@PMOIndia,@narendramodi",0,275,4.203313517091986
narendra modi,3:06 pm · 8 Mar 2020,Prem Singh@PremS_Butola,"Happy Women Day!
@narendramodi
@PMOIndia",1,,,,,"@narendramodi,@PMOIndia",0,40,0.0
narendra modi,2:40 pm · 8 Mar 2020,anandmadhav@maddyforeverfor,K@narendramodi @railminindia @piyushgoel train no 03254 running 14 hr late peopel suffering cleaning is worst i have ever seen in indian railways.all passengers suffering please make this train cover distances. Already tweeted many times no one replied till now,0,,,,,"@railminindia,@piyushgoel",0,261,0.0
narendra modi,2:33 pm · 8 Mar 2020,Neeraj Tripathi@NeerajT62845856,Pls help him @narendramodi,1,,,,,@narendramodi,0,26,0.0
narendra modi,2:32 pm · 8 Mar 2020,Namrata Yadav@Namrata58742277,"Happy women's day to all the lovely ladies More power to Nirbhaya's mother Asha Devi JiTrue fighters
justice will be served
#AbKoiTarikhPerTarikhNahi @narendramodi
@snehamohandoss",0,1,,,#AbKoiTarikhPerTarikhNahi,"@narendramodi,@snehamohandoss",0,179,0.0
narendra modi,2:23 pm · 8 Mar 2020,Shikha Tiwari@ShikhaT48340354,"Make India Great Again
@BJP4India
@narendramodi
#INDvAUS",0,,,,#INDvAUS,"@BJP4India,@narendramodi",0,56,0.0
narendra modi,2:10 pm · 8 Mar 2020,Irfan Malik@irfan_malik19,"#wewantjkbankresult  no action taken on illegal backdoor appointments,but the students who gave the exam in a fair way are suffering.@DrJitendraSingh @narendramodi @AmitShah @tslmediajk @diprjk @BJP4India",0,1,,10,#wewantjkbankresult,"@DrJitendraSingh,@narendramodi,@AmitShah,@tslmediajk,@diprjk,@BJP4India",0,204,0.0
narendra modi,2:07 pm · 8 Mar 2020,Amin Juneja@AminJuneja3,"#GujratBhartiBachao_SolveGR please take all the exams and solve GR issue...

@vijayrupanibjp
@Nitinbhai_Patel
@narendramodi",0,7,2,35,#GujratBhartiBachao_SolveGR,"@vijayrupanibjp,@Nitinbhai_Patel,@narendramodi",0,123,0.0
narendra modi,2:05 pm · 8 Mar 2020,Gunjan@Gunjan42328384,"जिन्होंने यह आदेश दिया है उनके recent bank transactions, family activities like foreign visits, or any activity associated with cash/kind should be screened.  @narendramodi @PMOIndia @myogiadityanath @rsprasad @nsitharaman",0,1,,1,,"@narendramodi,@PMOIndia,@myogiadityanath,@rsprasad,@nsitharaman",0,222,0.0
narendra modi,2:03 pm · 8 Mar 2020,अरुण@SixFeb92,Today on International Womens Day Plz Go through transfer policy of psu banks which is not good for womens they are posted far away from family and even in those circles where nothing is suitable for them.trnsfr in every 2-3 year for ladies not good. @nsitharaman @narendramodi,0,,,,,"@nsitharaman,@narendramodi",0,277,0.0
narendra modi,1:36 pm · 8 Mar 2020,Sarvesh Dubey@impintud,#SheInspiresUs @narendramodi ji please follow me ,0,,,,#SheInspiresUs,@narendramodi,0,49,0.0
narendra modi,1:18 pm · 8 Mar 2020,Tushar Gupta@Tushaar_Gupta,This is a much needed step @LicypriyaK @narendramodi @myogiadityanath @PMOIndia @ArvindKejriwal @msisodia i can only request leaders in power to take action. I SUPPORT THE CAUSE.,0,,,,,"@LicypriyaK,@narendramodi,@myogiadityanath,@PMOIndia,@ArvindKejriwal,@msisodia",0,178,0.0
narendra modi,1:12 pm · 8 Mar 2020,Pratima Sarojwal@PratimaSarojwal,"Thanks 
@narendramodi
 Sir for introducing these extraordinary women with unparalleled insipirational stories.
By seeing this world is really inspired...

#SheInspiresUs",1,1,,1,#SheInspiresUs,@narendramodi,0,169,0.0
narendra modi,2:05 pm · 8 Mar 2020,Gunjan@Gunjan42328384,"जिन्होंने यह आदेश दिया है उनके recent bank transactions, family activities like foreign visits, or any activity associated with cash/kind should be screened.  @narendramodi @PMOIndia @myogiadityanath @rsprasad @nsitharaman",0,1,,1,,"@narendramodi,@PMOIndia,@myogiadityanath,@rsprasad,@nsitharaman",0,222,0.0
narendra modi,1:36 pm · 8 Mar 2020,Sarvesh Dubey@impintud,#SheInspiresUs @narendramodi ji please follow me ,0,,,,#SheInspiresUs,@narendramodi,0,49,0.0
narendra modi,1:12 pm · 8 Mar 2020,Pratima Sarojwal@PratimaSarojwal,"Thanks 
@narendramodi
 Sir for introducing these extraordinary women with unparalleled insipirational stories.
By seeing this world is really inspired...

#SheInspiresUs",1,1,,1,#SheInspiresUs,@narendramodi,0,169,0.0
narendra modi,1:06 pm · 8 Mar 2020,Tony Montana@Scarfac76315125,Well said.... @narendramodi @AmitShah should stick to their guns and bash on regardless..... Majority of the population is with them....,0,,,,,"@narendramodi,@AmitShah",0,136,0.0
narendra modi,4:23 pm · 8 Mar 2020,Reezu Bhowmik@rZ10610072,"Each and every woman is cute except Annabelle (CM)
#নারীদেরওপরঅত্যাচারআরনয়
@narendramodi
@PMO
@basusayan
@me_locket
@nn_bjp
@BJP4India",0,2,,4,#নারীদেরওপরঅত্যাচারআরনয়,"@narendramodi,@PMO,@basusayan,@me_locket,@nn_bjp,@BJP4India",0,135,0.0
narendra modi,4:20 pm · 8 Mar 2020,Piyush Jain@PiyushJ30061985,plz save dis child...@narendramodi @drharshvardhan,1,1,1,1,,"@narendramodi,@drharshvardhan",0,50,0.0
narendra modi,4:02 pm · 8 Mar 2020,रवि प्रताप सिंह@Ravi_pratap_01,"Sir, for the well-being of resident's nearby for some times till this epidemic get control. We should restrict tourism spcly foreigners.
@narendramodi @MoHFW_INDIA",0,,,,,"@narendramodi,@MoHFW_INDIA",0,163,0.0
narendra modi,3:53 pm · 8 Mar 2020,Rohit Kumar@krRohit10,"Plss order to shut down private firms of delhi Ncr  for few days seeing coronavirus danger.firms should be sanitize and every employee should be checked before opening. allow work from home. @narendramodi @drharshvardhan
#coronavirusinindia",0,,,,#coronavirusinindia,"@narendramodi,@drharshvardhan",0,240,0.0
narendra modi,3:49 pm · 8 Mar 2020,Ghost Army @ghostarmy47,Thanks to @narendramodi ji. We want @BJP4India in power till the time the world exists.,0,,,,,"@narendramodi,@BJP4India",0,87,0.0
narendra modi,3:30 pm · 8 Mar 2020,V k@Vk62951851,Put entire #RanaKapoor  family along with daughter's behind bar. Auction their property and later hang them for waging economic war against country and citizen #YesBankScam . @narendramodi can't escape the blame until act & bring in foolproof system in banking.,0,1,,,"#RanaKapoor,#YesBankScam",@narendramodi,0,261,0.0
narendra modi,3:21 pm · 8 Mar 2020,yash Sharma@ys72744,She is intelligent and audacious. Proud to see indian young kids coming out so well knowledge. @LicypriyaK @narendramodi. @shashidigital. Need of an hour we should address this asap.,0,,,,,"@LicypriyaK,@narendramodi,@shashidigital",0,182,0.0
narendra modi,3:20 pm · 8 Mar 2020,MUKESH मालाराम  हिन्दू@malaram0081gour,"I'm signing off from my account now and I'll be tweeting from the honourable Prime Minister of India Shri @narendramodi 's account.
Thank you for your love and support. Happy Women's Day! #SheInspiresUs",0,,,,#SheInspiresUs,@narendramodi,0,202,0.0
narendra modi,3:05 pm · 8 Mar 2020,Akhilesh Neelagund@Akhil__INDIAN,"Dear Sister @LicypriyaK I bow for ur Brilliance n Bravery .
Sure,Opposition is using u for Politics but not @narendramodi ji.
Ur thinking,talk,Work will Inspire millions.Spread Positivity in Lives.",0,1,,,,"@LicypriyaK,@narendramodi",0,197,0.0
narendra modi,2:54 pm · 8 Mar 2020,Raj@Raj37062433,"Its time for each and every hindu to stand together and support our PM.Muslims and Buddhist get all the fecilities because the stand together and we don't get such benefits because we do not fight for our rights, its time for us to awake.
@narendramodi @AmitShah",0,,,,,"@narendramodi,@AmitShah",0,262,0.0
narendra modi,2:50 pm · 8 Mar 2020,Swarnlata Patel@PatelSwarnlata,"Yesterday I was traveling in 22912 train Unfortunately I lost my ticket but I was not aware that I had lost my ticket
￼When TT asked us for a ticket, we told them that we do not have a ticket but his soft copy and irctc massage we have. @narendramodi @PiyushGoyal @AmitShah",0,,,,,"@narendramodi,@PiyushGoyal,@AmitShah",0,273,0.0
narendra modi,2:42 pm · 8 Mar 2020,Shraddha@GraphicShraddha,"Shriji..You are super women, real hero..You are my mentor.For me you are not only women .you are lord of lorded and you are the one who insipre every person. You are our parents and  Inspirations. 
Thank you shriji for everything . 
@narendramodi @prernamurti",1,1,,1,,"@narendramodi,@prernamurti",0,259,0.0
narendra modi,2:26 pm · 8 Mar 2020,@aty@aty83019652,New political discourse starts with a clean slate @PMOIndia @narendramodi,0,,,,,"@aty@aty83019652,@PMOIndia,@narendramodi",0,73,0.0
narendra modi,2:13 pm · 8 Mar 2020,Chowkidar Krunals9@KRUNALSAKHIDAS1,#RanaKapoor take action against Rana kapoor and minimum jail 35-40 years @narendramodi @AmitShah  its investor normal public heard money I request to respected Modi sir please take strong action against Rana kapoor ,0,,,,#RanaKapoor,"@narendramodi,@AmitShah",0,215,10.78327732034384
narendra modi,1:43 pm · 8 Mar 2020,Vivekanand@Vivekan81560174,#savethischild by providing financial help for curing his disease....pls ir look into the matter... @narendramodi @PMOIndia @smritiirani @MoHFW_INDIA,1,1,,1,#savethischild,"@narendramodi,@PMOIndia,@smritiirani,@MoHFW_INDIA",0,149,0.0
narendra modi,1:40 pm · 8 Mar 2020,Dr.Atul Patel@DrAtulPatel,"Part Of Haryana Flyover Collapses Within Six Month Of Its Inauguration. When there will b civil negligence ( as medical negligence ). @narendramodi
 @https://www.ndtv.com/india-news/gurgaon-part-of-haryana-flyover-collapses-within-six-month-of-its-inauguration-2191644?amp=1",0,,,,,@narendramodi,0,274,0.0
narendra modi,1:32 pm · 8 Mar 2020,saurabh lodha@saurabhlodha4,"Demonetization, GST, FPI Rollback, Tax Cuts ,TDS on Withdrawls ,  Punjab Maharashtra Co-op Bank, Now Yes Bank!
None of the Above was smooth and well prepared.
This Cannot be a mere coincidence
Sudhro FM and Team...
She is Letting you down @narendramodi
#ResignMadam
@nsitharaman",0,,,,#ResignMadam,"@narendramodi,@nsitharaman",0,278,0.0
narendra modi,1:12 pm · 8 Mar 2020,Atri Pandey@Atripandey09,"Where were these machines when he ws committing theft where ws fm where were auditing team 
Y normal indians r suffering 
एक तो पैसा भी दो उपर से हरामिपना भी झेलो 
सही खेल रहे हो 
@narendramodi
@nsitharaman",0,,,,,"@narendramodi,@nsitharaman",0,206,0.0
narendra modi,1:05 pm · 8 Mar 2020,ritesh prakash@CybothecRitesh,"Why to say #happywomensday??? When this is how they are being treated & refrained from their rights by officials..!! 
https://twitter.com/CybothecRitesh/status/1223103902775595009?s=20…
@PMOIndia @narendramodi @LabourMinistry @santoshgangwar @ESIC_Official",0,,,,#happywomensday,"@PMOIndia,@narendramodi,@LabourMinistry,@santoshgangwar,@ESIC_Official",0,256,0.0
narendra modi,1:00 pm · 8 Mar 2020,Inglish mein Bolo™@DoNotRoar,"Really inspiring.
@narendramodi
@snehamohandoss
#SheInspiresUs",1,1,,,#SheInspiresUs,"@narendramodi,@snehamohandoss",0,62,0.0
narendra modi,1:43 pm · 8 Mar 2020,Vivekanand@Vivekan81560174,#savethischild by providing financial help for curing his disease....pls ir look into the matter... @narendramodi @PMOIndia @smritiirani @MoHFW_INDIA,1,1,,1,#savethischild,"@narendramodi,@PMOIndia,@smritiirani,@MoHFW_INDIA",0,149,0.0
narendra modi,1:00 pm · 8 Mar 2020,Inglish mein Bolo™@DoNotRoar,"Really inspiring.
@narendramodi
@snehamohandoss
#SheInspiresUs",1,1,,,#SheInspiresUs,"@narendramodi,@snehamohandoss",0,62,0.0
narendra modi,3:49 pm · 8 Mar 2020,Manju Sachdeva@ManjuSachdeva3,"On women’s day my request to @narendramodi ji,@PMOIndia to ask your staff to resolve PMOPG/D/2018/0441396 regarding CBDT problem from 2014 still pending.",0,,,,,"@narendramodi,@PMOIndia",0,153,0.0
narendra modi,3:36 pm · 8 Mar 2020,joe Zimmermann@joeZimmermann1,Winston Churchill was tight and meant so called rascals like ⁦@narendramodi⁩ ⁦@PMOIndia⁩ ⁦@AmitShah⁩ and their cronies.  to Churchill. What a visionary he was.,0,,,,,"@narendramodi,@PMOIndia,@AmitShah",0,159,0.0
narendra modi,3:35 pm · 8 Mar 2020,Sanjay Prajapati@SanjayP76806953,"Replying to @Tilak19720499, @hareshbhatt15 and 4 others",0,4,,13,#GujratBhartiBachao_SolveGR,"@Tilak19720499,@hareshbhatt15",0,55,0.0
narendra modi,3:19 pm · 8 Mar 2020,CA Bhuvnesh Kumar Goyal@CA_BKGoyal_Co,"Ticket Number 8419100710 is not yet resolved. Filed Form 13 on 28th Jan 2020 for no deduction certificate, still pending with AO. Visited more than 10 times to AO. @narendramodi @IncomeTaxIndia @FinMinIndia @PMOIndia @nsitharaman",0,,,,,"@narendramodi,@IncomeTaxIndia,@FinMinIndia,@PMOIndia,@nsitharaman",0,229,0.0
narendra modi,3:16 pm · 8 Mar 2020,Ankur Bajaj@Ankurbajaj_er,"Y retail AT1 bond holder be punished for misleading / malpractice of banks?
#YESBANK_AT1_RETAILINVESTOR
@RBI @nsitharaman @narendramodi @pmo @DasShaktikanta @FinMinIndia",0,1,,2,#YESBANK_AT1_RETAILINVESTOR,"@RBI,@nsitharaman,@narendramodi,@pmo,@DasShaktikanta,@FinMinIndia",0,169,0.0
