Query,Date,user,Tweet,Img_present,Likes,commnets,retweet,tags,mentions,url_count,length,cosine_similarity(%)
T20 India,1:04 pm · 8 Mar 2020,Amit Shah@AmitShah,"Team India playing in the finals of ICC T20 Women’s World Cup is a perfect display of Indian women ruling the world with their talent & hard-work.

I salute the @BCCIWomen for this remarkable journey and wish them all the very best, may they become the World Champions!",0,9K,137,1.2K,,@BCCIWomen,0,269,15.911145683514599
T20 India,3:46 pm · 8 Mar 2020,Cric Now@TheCricNow,"Australia Women win the final of Women world T20 against India by a massive margin of 85 runs. 

This is the 5th time, Australia have won the world T20 tournament. Congratulations to Australia. 

#womenempowerment… https://instagram.com/p/B9eA5B3nlLV/?igshid=f7bttonj13ls…",0,1,,,#womenempowerment,,1,272,27.16072381275556
T20 India,8:30 am · 2 Mar 2020,arfan@Im__Arfan,"Rohit played t20 series,India clean swept. Rohit missed ODIs & tests,Kiwis clean swept. The difference king can make.",0,160,8,45,,,0,117,28.284271247461902
T20 India,12:33 pm · 8 Mar 2020,Katy Gallery@PKPGallery,08.03 | Katy Perry performs during the ICC Women's T20 Cricket World Cup Final between India and Australia at the Melbourne Cricket Ground.,1,88,,32,,,0,139,26.726124191242434
T20 India,10:30 am · 8 Mar 2020,T20 World Cup@T20WorldCup,"Two hours to go  

Nerves, excitement, hunger to finish with the win – Australia and India are feeling it all 
#T20WorldCup final preview ",1,223,2,28,#T20WorldCup,,0,138,14.433756729740645
T20 India,10:49 am · 7 Mar 2020,T20 World Cup@T20WorldCup,"Will we see some Fireworks from the India team tomorrow? 
#T20WorldCup | #FILLTHEMCG",0,1.6K,22,265,"#T20WorldCup,#FILLTHEMCG",,0,84,20.41241452319315
T20 India,8:12 pm · 5 Mar 2020,"Kavita ajay Singh (MP,JDU)@kavitasinghmp","Congratulations Team India women to enter Final match of T20 world cup for the first time Wishing all the very best for Final
#WomensDay",0,26,,4,#WomensDay,,0,136,25.81988897471611
T20 India,11:53 am · 5 Mar 2020,Virat Storm @viratofficialfc,"India  enter the T20 World Cup Final Congratulations India. Proud of you girls ! 
#INDvENG
#WT20WC",0,152,1,22,"#INDvENG,#WT20WC",,0,98,51.44957554275265
T20 India,3:47 pm · 8 Mar 2020,INDIA say YES TO CAA NRC NPR@ApurvDixit15,"Don't be sad girl's you are reach t20 world cup final... You made your country  proud.... 

@BCCIWomen @mandhana_smriti #WomensT20WorldCupFinal",0,,,,#WomensT20WorldCupFinal,"@BCCIWomen,@mandhana_smriti",0,143,14.744195615489714
T20 India,3:38 pm · 8 Mar 2020,Zeeshan Haider@IamHaider86,Congratulations @AusWomenCricket & @CricketAus to win the @ICC women's t20 world cup outstanding victory against India by 86 runs & opening partnership was fantastic 50's & Destroys Indian betting line up & bowlers get earlier wickets to bould pressure I just  & enjoy final.,0,,,,,"@AusWomenCricket,@CricketAus,@ICC",0,275,21.08185106778919
T20 India,10:44 am · 5 Mar 2020,Sampath Bandarupalli@SampathStats,"Harmanpreet Kaur will be leading India in the ICC Women's T20 CWC final on her 31st birthday. (March 8th)

It will be the first-ever instance of a captain leading his/her team on birthday in any ICC World event final [ODI/T20I/U19 CWCs, Champions Trophy]. #ICCT20WorldCup",0,509,4,84,#ICCT20WorldCup,,0,271,17.02513061517497
T20 India,12:50 pm · 7 Mar 2020,DishTV India@DishTV_India,"Q2. “Who is the captain of the Indian team in the upcoming Women’s ICC T20 World Cup championship?” 
Use #WomensCricketWithDishTV in all your answers and stand a chance to win amazing prizes. 

#ContestAlert #ContestIndia #Contest",1,134,171,113,"#WomensCricketWithDishTV,#ContestAlert,#ContestIndia,#Contest",,0,230,10.660035817780521
T20 India,2:07 pm · 8 Mar 2020,ABP News@ABPNews,"#IndiavsAustralia, ICC Women's T20 World Cup LIVE Score, #AlyssaHealy, Beth Mooney Quick-fire 50s Help Australia Set 185-run target For India AT #MCG https://news.abplive.com/sports/india-vs-australia-womens-t20-world-cup-live-score-ind-women-vs-aus-women-t20-world-cup-final-all-live-updates-1171747…",1,32,1,,"#IndiavsAustralia,#AlyssaHealy,#MCG",,1,301,37.26779962499649
T20 India,2:19 pm · 8 Mar 2020,Romeo Rajat@RomeoRajat2,"2014 t20 wc Final
2015 men50 over wc Semi
2016 t20 wc SF
2016 under 19 wc Final
2017 CT Final
2017 women 50 over wc Final
2018 women 20 over wc SF
2019 men WC SF
2020 under 19 wc Final
2020 women 20 over wc ( defeat likely) 
India choking in major events.  Wake up BCCI #INDvAUS",0,3,1,1,#INDvAUS,,0,278,15.4713186938819
T20 India,7:23 pm · 7 Mar 2020,TROLL VK RCB HATERS@DieHardRCBFans,"No1 - In Odi
No1 - In Test
No1 - In T20
No1 - Fielder
No1 - Aggressive
No1 - Fighter
No1 - Persistence 

One man From INDIA @imVkohli 
#RCBRoarsSoon
#டீம்RCB",0,28,,15,"#RCBRoarsSoon,#டீம்RCB",@imVkohli,0,157,16.439898730535727
T20 India,10:50 am · 5 Mar 2020,Broken Cricket@BrokenCricket,India qualified to their maiden Women's World T20 Finals...,0,2K,6,317,,,0,59,44.721359549995796
T20 India,2:57 pm · 8 Mar 2020,The Iatrogenic Doctor@Dr_Paramomycin,"#INDvAUS #T20WorldCup #T20WCFinale
ICC tournaments exist

2016 T20 World Cup
2017 Champions Trophy
2019 Cricket World Cup
2020 Under 19 CWC
And now #WomensWorldCup2020

Pic 1:- #WorldCup to Indian Team:

Pic 2:- Whole India",0,7,,4,"#INDvAUS,#T20WorldCup,#T20WCFinale,#WomensWorldCup2020,#WorldCup",,0,223,22.360679774997898
T20 India,8:00 pm · 7 Mar 2020,ICC Live Updates@liveupdatesicc,"Road Safety World Series T20, 2020
India Legends Squad
#IndiaLegends
#RSWST20",1,2,1,1,"#IndiaLegends,#RSWST20",,0,77,42.640143271122085
T20 India,3:38 pm · 8 Mar 2020,B Vlogs@Bvlogs77,Australia have won the ICC Women's T20 World Cup against India at the MCG. Woo hoo!  https://instagram.com/p/B9d_8GanQlD/?igshid=145j09vqx50a…,0,,,,,,1,142,27.735009811261456
T20 India,3:46 pm · 8 Mar 2020,Muhammad Ummar Bin Latif #mubl@iMUBL,"India’s foe in Recent events, 

Champions Trophy Final  
Under 19 Worldcup Final 
Kabbadi Woldcup Final    
And
Women’s T20 Worldcup Final 
#T20WorldCup",0,,,,#T20WorldCup,,0,152,22.645540682891912
T20 India,3:38 pm · 8 Mar 2020,B Vlogs@Bvlogs77,Australia have won the ICC Women's T20 World Cup against India at the MCG. Woo hoo!  https://instagram.com/p/B9d_8GanQlD/?igshid=145j09vqx50a…,0,,,,,,1,142,27.735009811261456
T20 India,3:38 pm · 8 Mar 2020,Alt. Psyche@PsycheAlt,We lost womens T20 world cup. Winning and losing is all a part of game and we support team India.#INDvAUS,0,,,,#INDvAUS,,0,105,28.284271247461902
T20 India,3:37 pm · 8 Mar 2020,Sharvil Majmudar@imsmajmudar,"2019 WC semifinal, 2020 U19 WC final, 2020 Women’s T20 WC final. All of these losses inside a year. Time to overcome and look forward to 2020 Men’s T20WC. #India",0,,,,#India,,0,161,19.999999999999996
T20 India,3:26 pm · 8 Mar 2020,Dhawal Trivedi@trivedidhawal07,"India losing 7 trophies in past 5 years  @ICC @BCCI @BCCIWomen 
Losing in finals:
2017 Champions Trophy
2017 Womens Cricket Worldcup
2020 U19 Cricket Worldcup
2020 Womens T20 Worldcup

Losing in Semi finals:
2015 Cricket World Cup
2016 T20 World Cup
2019 Cricket World Cup",0,,,,,"@ICC,@BCCI,@BCCIWomen",0,272,21.538744758532143
T20 India,3:23 pm · 8 Mar 2020,Professor Super Mario@Sarcasmoogle,"India and loosing in finals in 2020 is the better love story than twilight 
Starts from kabadi wc 
Then under 19 wc
Now Women t20 wc

 #INDvAUS",1,1,,,#INDvAUS,,0,143,23.904572186687872
T20 India,3:14 pm · 8 Mar 2020,Numbers.lk @Numberslka,"India is falling behind in the big stage, Australia is running away to grab their 5th Women's World T20 Title.! #T20WorldCup #WorldCupFinal",0,,,,"#T20WorldCup,#WorldCupFinal",,0,139,28.284271247461902
T20 India,3:05 pm · 8 Mar 2020,kaul the legend@KaulLegend,#INDvAUS This was bound to happen bcos you all left out @M_Raj03 from the T20 team so this crushing defeat is much needed for @ImHarmanpreet and @BCCIWomen and hope wishing Aussies win won't come under sedition in india @itispalkova @itischintu @gumber_sherry @swetamishraa,0,1,,,#INDvAUS,"@M_Raj03,@ImHarmanpreet,@BCCIWomen,@itispalkova,@itischintu,@gumber_sherry,@swetamishraa",0,273,20.628424925175867
T20 India,2:53 pm · 8 Mar 2020,katemaree@katelewie3,How good is the t20 World Cup Final. It’s amazing to have the final being played on International Women’s Day between Australia and India. Some powerful women both mentally and physically on display. Great for our young girls to have something to aspire to! #acuedu_p,0,,,,#acuedu_p,,0,267,16.55211777204736
T20 India,2:51 pm · 8 Mar 2020,Pranjal Vashishth@Pranjal_vas,"Apart from 1983 WC all of India's trophies have been after start of IPL.

@BCCI you know what to do.

It's time we stop playing T20's like ODI's",0,,,,,@BCCI,0,144,20.851441405707476
T20 India,2:27 pm · 8 Mar 2020,"ঐশিক ঘোষ (Aishik Ghosh/ঋভু। বিধাননগর, Durgapur)@with_solidarity","#INDvAUS Too much talk yields 0 results. जयादा बात, बुरा और बत्तर हालात। Congratulations 2 Australian Women for Winning T20 World Cup for the 7th time. @imVkohli when you wished Indian Women Team, it became a bad luck to the Indian Team. Only a 100 by Smriti can make India win.",0,,,,#INDvAUS,@imVkohli,0,278,16.55211777204736
T20 India,2:23 pm · 8 Mar 2020,Sunil Kumar@SunilKu94764515,"India vs Australia Live Score, Women's World Cup Final: Deepti gets Lanning, Gardner in same over
 IND vs AUS Live Score, T20 World Cup Final: Deepti twin strikes dent Australia",1,,,,,,0,177,20.628424925175867
T20 India,1:45 pm · 8 Mar 2020,Arjun@LifeIsAnElation,"T20 Cricket is the only format of the game where you can win on the back of a great performance in one department of the game,

India are still in the game but only just.

#T20WorldCup",0,2,,,#T20WorldCup,,0,184,16.666666666666664
T20 India,1:21 pm · 8 Mar 2020,Satvik Yadav@SatvikY63806559,Wish India women's should win the t20 tournament but actual deserving are Aussies @cricketcomau @BCCIWomen,0,1,,,,"@cricketcomau,@BCCIWomen",0,106,35.35533905932737
T20 India,12:32 pm · 8 Mar 2020,Venkata Yerneni @theVenk_Y,"The @ICC Women's T20 world cup finals on the Women's day....can't get any better.

Happy birthday @ImHarmanpreet!

Go Team India @BCCIWomen! #BleedBlue 

Happy Women's day to all the wonderful women out there!",0,,,,#BleedBlue,"@ICC,@ImHarmanpreet,@BCCIWomen",0,209,17.541160386140586
T20 India,3:14 pm · 8 Mar 2020,Numbers.lk @Numberslka,"India is falling behind in the big stage, Australia is running away to grab their 5th Women's World T20 Title.! #T20WorldCup #WorldCupFinal",0,,,,"#T20WorldCup,#WorldCupFinal",,0,139,28.284271247461902
T20 India,12:29 pm · 8 Mar 2020,Sudhir Shetty@SudhirS19590810,"85,000 people, 2 teams and 1 T20 World Cup!!! This is bigger than any other women's world event and we are proud of our girls!!! Go India!!! Bring it home!!! #iccworldWT20 @BCCIWomen @BCCI",0,,,,#iccworldWT20,"@BCCIWomen,@BCCI",0,188,22.645540682891912
T20 India,12:23 pm · 8 Mar 2020,MISS & MRS INDIA@MRSINDIA1,"Hope to see the hardwork & effort of young women cricketers help them fulfill their dreams.

Wishing #TeamIndia all the very best for World T20 final. Let’s bring the cup home girls! 

We have defeated them in… https://instagram.com/p/B9dps_EHPT0/?igshid=17phjqorqmrtr…",0,,,,#TeamIndia,,1,269,9.8058067569092
T20 India,11:49 am · 8 Mar 2020,sarath sasikumar@sarathts111,"March 8 
Women's day
#INDWvsAUSW T20 wc final

Aus on their sixth consecutive final looks solid but it doesn't matter Go For Glory ladies #Team_India",1,1,,,"#INDWvsAUSW,#Team_,India",,0,149,13.130643285972255
T20 India,10:54 am · 8 Mar 2020,Ajad India@AjadIndia3,IND vs AUS women’s T20 WC final live streaming: कब और कहां देखें फाइनल मैच http://ajadindia.com/ind-vs-aus-womens-t20-wc-final-live-streaming-%e0%a4%95%e0%a4%ac-%e0%a4%94%e0%a4%b0-%e0%a4%95%e0%a4%b9%e0%a4%be%e0%a4%82-%e0%a4%a6%e0%a5%87%e0%a4%96%e0%a5%87%e0%a4%82-%e0%a4%ab%e0%a4%be/…,0,,,,,,1,283,6.537204504606134
T20 India,6:28 am · 8 Mar 2020,Kausthub@kaustats,"India in their first ICC tournament finals:-
1983 - ODI WC - Won to West Indies
2000 - U19 WC - Won to Sri Lanka
2000 - CT - Lost to New Zealand
2005 - WODI WC - Lost to Australia
2007 - T20 WC - Won to Pakistan
2020 - WT20 WC - ?? to Australia
#AUSvIND #WomensT20WorldCup",0,30,,1,"#AUSvIND,#WomensT20WorldCup",,0,272,13.608276348795432
T20 India,11:05 pm · 7 Mar 2020,Sabir Ahmed@SabirAh04691175,"Old is always Gold congratulations India legends 1st T20 won by 7wickets vs West Indies legends.
Sehwag 74*-57ball what a prominence.",1,2,,1,,,0,133,28.86751345948129
T20 India,3:43 pm · 7 Mar 2020,Worldpro11@worldpro11,"WILL INDIA WOMEN WIN THE ICC T20 WOMENS WORLDCUP 2020 ON THE WOMENS DAY SPECIAL?

FINAL  MATCH ON 8TH OF MARCH IND-W VS AUS -W AT 12.30 PM
JOIN LEAGUE OF ₹50.",1,1,,,,,0,158,21.320071635561042
T20 India,3:35 pm · 8 Mar 2020,Girish Tripathi@t62000866,"Dominant Australia beat India by 85 runs at MCG - clinch their fifth Women's #T20WorldCup title

5 Men's ODI World Cups TrophyTrophyTrophyTrophyTrophy
5 Women's T20 World Cups TrophyTrophyTrophyTrophyTrophy",0,1,,,#T20WorldCup,,0,206,20.851441405707476
T20 India,2:02 pm · 8 Mar 2020,Ashish Nag@ashu067,Replying to @bhogleharsha,0,,,,#INDvsAUS,@bhogleharsha,0,25,0.0
T20 India,12:58 pm · 8 Mar 2020,Im|Muhammad Haroon@haroon_omar44,India lost 2015 World Cup opportunity .. badly lost in U19 World Cup against Bangladesh.. & I’m sure they will loss women T20 #WorldCup .. coz they r not good at final stages .. onon #INDvAUS,0,,,,"#WorldCup,#INDvAUS",,0,191,22.086305214969308
T20 India,11:50 am · 8 Mar 2020,M.kailash rao@Mkailashrao4,"Star Sports india
#cuphumara hai, all the best to Indian women's team. And thank you for making us proud.                  By reaching finals of t20 world cup.just give your best,experess yourself and live the movement on groud.The entire Nation wishes are with you. 
All the best",0,,,,#cuphumara,,0,280,16.55211777204736
T20 India,10:21 am · 8 Mar 2020,Daily Cricket Info.@DailyCricketIn1,"Whom you think will win the ICC T20 women world cup India or Australia.
My vote is to India tell me yours in comment.  @NewsCorpCricket @Vbains1 #ICCWomensT20WorldCup2020 #Cricket",0,,,,"#ICCWomensT20WorldCup2020,#Cricket","@NewsCorpCricket,@Vbains1",0,179,38.72983346207417
T20 India,9:02 am · 8 Mar 2020,ICC Womens T20 World Cup 2020@2020WorldCupT20,"Final. Australia vs India
Starts at 12:30 PM IST

#AUSvIND | #T20WorldCup",0,6,2,,"#AUSvIND,#T20WorldCup",,0,73,20.41241452319315
T20 India,7:25 am · 8 Mar 2020,T20 World Cup@T20WorldCup,"""Just be there, enjoy the moment, and give your best.""

Harmanpreet Kaur had some great advice for her India teammates on the eve of the #T20WorldCup final 
#FILLTHEMCG",1,445,1,51,"#T20WorldCup,#FILLTHEMCG",,0,168,12.126781251816649
T20 India,2:54 pm · 7 Mar 2020,Raghu rony@RonyRaghu,"Shafali is great batswomen and she is hve great future ahead and i hope shafali while take to come t20 trophy, she is mke one big and magic innings in final 
All the best team india",0,2,,,,,0,181,19.245008972987527
T20 India,2:50 pm · 7 Mar 2020,Nil News@NilNews4,ICC Women’s T20 World Cup 2020: Australia practising against slow spinners to tackle India’s attack http://nilnews.com/icc-womens-t20-world-cup-2020-australia-practising-against-slow-spinners-to-tackle-indias-attack/…,1,3,,,,,1,217,26.726124191242434
T20 India,2:01 pm · 7 Mar 2020,T20 India@T20INDIA1,"IPL LEGENDS

#vivoipl2020
#t20india https://instagram.com/p/B9bQCqJDmhk/?igshid=1kgaws9ims2w1…",0,2,,,"#vivoipl2020,#t20india",,1,94,0.0
T20 India,1:21 pm · 7 Mar 2020,Sports of Pak@SportsOfPak,"Australia eye fifth T20 world title in front of huge crowd

More than 90,000 fans will cram the Melbourne Cricket Ground for the final between Australia and India.",1,,,,,,0,163,24.618298195866544
T20 India,11:30 am · 7 Mar 2020,T20 World Cup@T20WorldCup," 11 June, 2009: Harmanpreet Kaur makes her T20I debut in the inaugural edition of the #T20WorldCup
 8 March 2020: Harmanpreet Kaur to lead India in their maiden #T20WorldCup final, on her birthday!

What a story ",0,1.5K,17,148,"#T20WorldCup,#T20WorldCup",,0,212,10.314212462587934
T20 India,3:23 pm · 6 Mar 2020,maheshsdalvi@maheshsdalvi,Mitchell Starc leaves SA tour early to attend wife Alyssa Healy’s T20 WC final vs India https://theindianexpress.co.in/mitchell-starc-leaves-sa-tour-early-to-attend-wife-alyssa-healys-t20-wc-final-vs-india/…,1,3,,,,,1,207,34.554737023254404
T20 India,3:23 pm · 6 Mar 2020,Sifa@_sifa_k,"Unbelievable Hardik

Hardik Pandya should be our Hero, if he wins T20 WC for India. Nothing else matters

Hardik Pandya Last Two Inns In DY Patil T20 Cup 2020

1st Inns:
Balls - 39
Runs - 105
SR - 269.2
6s - 10

2nd Inns:
Balls - 55
Runs - 158*
SR - 287.27
6s - 20

No. of Six- 30",0,18,2,3,,,0,280,23.866718525271903
T20 India,2:00 pm · 6 Mar 2020,T20 World Cup@T20WorldCup,"48 hours to go until the ICC Women's #T20WorldCup Final and over 75,000 tickets have been snapped up! 
India v Australia feat. Katy Perry at the MCG  

Don't miss out! http://bit.ly/T20WCFinalTickets…",0,582,10,109,#T20WorldCup,,1,200,11.322770341445956
T20 India,5:21 pm · 5 Mar 2020,Nilesh Ahir@NileshA99725835,"ICC WOMEN'S T20 WORLD CUP
INDIA WOMEN'S VS AUSTRALIA WOMEN'S... 08 MARCH 2020 #Congratulations_Team_India #WomenWorldT20
@ImHarmanpreet",1,4,,,"#Congratulations_Team_,India,#WomenWorldT20",@ImHarmanpreet,0,135,25.4000254000381
T20 India,5:08 pm · 5 Mar 2020,T20 World Cup@T20WorldCup,"Are you ready for the #T20WorldCup final? 
 India v Australia
 8 March, 2020
 Melbourne Cricket Ground",0,767,20,168,#T20WorldCup,,0,102,17.677669529663685
T20 India,4:34 pm · 5 Mar 2020,Sportskeeda India@Sportskeeda,Indian Eves enter their maiden T20 World Cup Final. #T20WorldCup,1,8,,,#T20WorldCup,,0,64,22.360679774997898
T20 India,3:39 pm · 5 Mar 2020,पीयूष रंजन@piyushranjan865,"Congratulations India.
We'll see you melbourne on March 8 at the @MCG , for the @ICC women's T20 world cup final.

#WomensT20WorldCup",1,1,,,#WomensT20WorldCup,"@MCG,@ICC",0,133,28.284271247461902
T20 India,2:24 pm · 8 Mar 2020,Pushpdeep Bahade@PushpdeepBahad1,"India are indeed the chokers of the cricketing world.. 
1st U-19 world cup and now Womens T20 World Cup.
",0,,,,,,0,105,25.81988897471611
T20 India,2:14 pm · 8 Mar 2020,Dis Page Vll Entertain U@DPVEU_,"On this Woman’s day Indian Women Team playing their first T20 World cup final with the tough team Australia is a great achievement  Win or Lose You already made India proud Give your best  till the last minute  Go Women Go...Go India Go  #T20WorldCup
#ICCWomensT20WorldCup2020",0,22,,3,"#T20WorldCup,#ICCWomensT20WorldCup2020",,0,276,25.9160527674408
T20 India,1:39 pm · 8 Mar 2020,Zee News@ZeeNews,#WomensT20WorldCup Final: Beth Mooney hits fifty as Australia reach 142/1 after 15 overs against India,1,20,1,,#WomensT20WorldCup,,2,102,17.677669529663685
T20 India,12:32 pm · 8 Mar 2020,GAIL (India) Limited@gailindia,"The occasion of #InternationalWomensDay is extra special with our ""Women in Blue"" taking on Australia in the finals of the Women's T20 World Cup!  GAIL extends its best wishes to our Women's Cricket Team to bring the World Cup trophyhome! #SheInspiresUs #HarEkKaamDeshKeNaam",0,4,1,3,"#InternationalWomensDay,#SheInspiresUs,#HarEkKaamDeshKeNaam",,0,274,8.111071056538126
T20 India,11:35 am · 8 Mar 2020,RACING WSB@wsb_racing,"India  face hosts and reigning champions Australia in the final of the 2020 ICC Women's T20 World Cup in Melbourne #T20WorldCup 

Where to watch? SS2 now

LIVE Scorecard: http://ow.ly/RLQ950yFKWs",0,,,,#T20WorldCup,,1,195,23.249527748763857
T20 India,11:12 am · 8 Mar 2020,News India@NewsInd54260536,Women's T20 Word Cup final: Will birthday girl Harmanpreet Kaur come to the party at MCG? https://ift.tt/2W0Adwt,0,,,,,,1,112,15.430334996209192
T20 India,10:49 am · 8 Mar 2020,Rajat Chaurasia@RajatCh04067821,"Best of Luck Team India Women for T20 World Cup Final Match. Now we are just one step away to win the World Cup, I pray to God that Indian players win the final match.
@Ritvik301 @Himansh64427623",0,,,,,"@Ritvik301,@Himansh64427623",0,195,19.80295085953348
T20 India,10:06 am · 8 Mar 2020,Rheamehra@Rheamehraa7,"Who says they are weak, 
They can also take us to the peak.
Like men, women in blue will make us proud,
as we can say India won the women world T20 too loud. 
Girls, Rock, you are superb, 
Bring home the shiney cup.
#INDvsAUS
@ImHarmanpreet
@mandhana_smriti",0,1,,,#INDvsAUS,"@ImHarmanpreet,@mandhana_smriti",0,257,17.817416127494955
T20 India,9:29 am · 8 Mar 2020,Naga Chaitanya@nagacha32727279,It's Time To Create History.....INDW Vs AUSW.....@T20 WORLD CUP FINAL.....All the best to India... #TAKEONTHEWORLD,0,2,,,#TAKEONTHEWORLD,@T20,0,114,30.860669992418384
T20 India,4:19 am · 8 Mar 2020,CFL@kricketshots,"Today: India Women vs Australia Women
Tournament: ICC Women's T20 World Cup
Watch:Star Sports Network, Hotstar
Where: Melbourne Cricket Ground
When:12:30 pm IST
All the best Australia and India
@AusWomenCricket
@BCCIWomen
#WomensDay2020 #AustraliawomenVsIndiawomen",0,,,,"#WomensDay2020,#AustraliawomenVsIndiawomen","@AusWomenCricket,@BCCIWomen",0,264,30.9426373877638
T20 India,12:07 am · 8 Mar 2020,ABHISHEK PATIL@Abhi_patil18,"Come on India  it's our Indian women cricket team in the Finals vs home team Australia 1step away from lifting the ICC women's T20 World Cup2020
They just need our support n Cheer from every Indian
#iccwomenst20worldcup
#T20WorldCup2020 #starnakelu #INDvsAUS
#chakdeindia ",1,6,,,"#iccwomenst20worldcup,#T20WorldCup2020,#starnakelu,#INDvsAUS,#chakdeindia",,0,272,18.731716231633875
T20 India,8:32 pm · 7 Mar 2020,Gaurav Kumar Sonu@Gauravmahi777,"First captain to lead India in the finals of t20 world cup:
http://1.Ms Dhoni (men's cricket)
2.H Kaur (female's cricket)@imVkohli @ajaydevgn @MdShami11 @SrBachchan",0,1,,,,"@imVkohli,@ajaydevgn,@MdShami11,@SrBachchan",1,164,24.618298195866544
