Query,username,created_at,verified,followers_count,friends_count,listed_count,tweet,date,Img_present,likes,comments,retweets,tags,mentions,sum_followers_mention,url_count
once upon a time,Sayyeda Minahil @MinahilSyed4·Apr 27,NA,0,0,0,0,"|Once upon a time|

Mama    : beta uth jao 2 baj gay sehri 
                 kr lo .
|But now| 

Beta       :  mama 2 baj gay uthen or                    
                  sehri bna len .3428","10:48 PM · Apr 27, 2020",0,28,3,4,,,0,0
once upon a time,Eva Arriaga Durán@EvaArriagaD·Apr 27,NA,0,0,0,0,Sergio Leone dirigiendo a Claudia Cardinale en 'Once Upon a Time in the West' (1968).2474,"6:50 PM · Apr 27, 2020",0,74,0,24,,,0,0
once upon a time,U n t o l d F e e l i n g s @iUntoldFeelings·Apr 27,NA,0,0,0,0,"You're my once upon a time, but I guess I'm not your happily ever after.1727","3:04 PM · Apr 27, 2020",0,27,1,7,,,0,0
once upon a time,"kynsomnia  pro rei, anti man-spreader@kynjury·Apr 27",NA,0,0,0,0,"(1/2) 
Here’s my Once Upon A Time In Shibuya translation!! This was fun to work on, if impossible to actually figure the beat out odkcckc
Hopefully this is alright, I know there’s a few spoken lines missing at the end but that’s because they weren’t included in the lyrics :’)5271472","12:40 AM · Apr 27, 2020",0,472,5,271,,,0,0
once upon a time,DIARY OF DREAMS@DIARYOFDREAMS·Apr 26,NA,0,0,0,0,Once upon a time in Iceland.  Silke Jochum2858,"12:38 PM · Apr 26, 2020",0,58,2,8,,,0,0
once upon a time,Abuzee Mzito@abubakark147·Apr 26,NA,0,0,0,0,Once upon a time at Santiago Bernabeu...legends 17,"10:08 AM · Apr 26, 2020",0,7,1,0,,,0,0
once upon a time,FutbolBible@FutbolBible·Apr 26,NA,0,0,0,0,Once upon a time at Real Madrid. Holy shit. Legends everywhere. 1691K8.6K,"8:00 AM · Apr 26, 2020",0,8600,169,1000,,,0,0
once upon a time,The Queen’s @QueenInJail·Apr 26,NA,0,0,0,0,"Once upon a time I longed for fireworks and fairytale, I’ve grown up since then...32350","1:36 AM · Apr 26, 2020",0,50,3,23,,,0,0
once upon a time,Football is another thing@Fisanotherthing·Apr 25,NA,0,0,0,0,Once upon a time at Olympique Lyonnais! Deadly trio4,"8:42 PM · Apr 25, 2020",0,4,0,0,,,0,0
once upon a time,Jessica Harper@xwestenrax·Apr 26,NA,0,0,0,0,Once Upon a Time in the West (1968)1,"12:15 PM · Apr 26, 2020",1,0,1,0,,,0,0
once upon a time,Calvo@calvo_veto·Apr 26,NA,0,0,0,0,Once upon a time at the heart of UoN midfield where we always won the battle.15,"9:41 AM · Apr 26, 2020",1,5,1,0,,,0,0
once upon a time,echo @BlyndShot·Apr 26,NA,0,0,0,0,"“Once out in the sky, I was happy./Faintly I remember the sun...”
hi I love Once Upon a Time in Space (yes, another #themechanisms album)....so please,, enjoy1412","1:30 AM · Apr 26, 2020",0,12,1,4,#themechanisms,,0,0
once upon a time,AM@xxa6n·Apr 26,NA,0,0,0,0,Once upon a time...18,"12:46 AM · Apr 26, 2020",1,8,0,1,,,0,0
once upon a time,mojtaba-Reporter@mojtaba_joker·Apr 25,NA,0,0,0,0,"15 تا از بهترین فیلم های آل پاچینو بزرگ :

The Godfather
The Godfather II
Scarface 
Heat
Dog Day Afternoon
Scent Of A Woman
The Irishman
Carlito's Way 
Serpico 
The Insider
Glengarry Glen Ross
Once Upon a Time in Hollywood
Donnie Brasco
Insomnia 
Salomé

#AlPacino743041.1K","8:11 AM · Apr 25, 2020",1,1100,74,304,#AlPacino,,0,0
once upon a time,Odious Oracle's Outlandish Opus@OdiousOracle12·Apr 25,NA,0,0,0,0,"OPUS' CRUCIAL 3 ALBUMS:
Siouxsie & the Banshees

> The Scream (Nov. 78)
> Juju (Jun. 81)
> Once Upon A Time (Comp Dec 81)

@lee0969 @JoBeeMcr @robklippel @PaulMatts101 @SICrecords @joep991 @lyrasky4 @JFluffytails @nottco @colacrom @thepwgirl @Coceee @777Bowie @laurazee6 @Gorgie51132285","5:59 AM · Apr 25, 2020",1,85,13,22,,"@lee0969,@JoBeeMcr,@robklippel,@PaulMatts101,@SICrecords,@joep991,@lyrasky4,@JFluffytails,@nottco,@colacrom,@thepwgirl,@Coceee,@777Bowie,@laurazee6,@Gorgie51",73225,0
once upon a time,Allison Carter@AllisonLCarter·Apr 25,NA,0,0,0,0,"Once upon a time, some stores were open 24 hours a day. If you decided you needed a blender at 11:55 pm on a Friday, you could get one. 

You usually didn’t. But it was nice knowing you could.1111118","3:56 AM · Apr 25, 2020",0,118,11,11,,,0,0
once upon a time,Botmaster General@BotsandXanax·Apr 25,NA,0,0,0,0,"Once upon a time, Nora the histrionic stalker set out for adventure. An old creep stalker told Nora a story. 'Listen well' she said to Nora, 'to this fat legend. ' Once upon a time, Nora the creep transtrender went to seek his forture. Nora went home.'","3:47 AM · Apr 25, 2020",0,0,0,0,,,0,0
once upon a time,Son43@43Son43·Apr 25,NA,0,0,0,0,"Once upon a time, Azra the paleowitch set sail for adventure. Azra found an ancient book and opened it.  As Azra read, the book told an enchanting tale: Once upon a time, Mia the superlumberjack went to seek her forture. Mia went home.","3:36 AM · Apr 25, 2020",0,0,0,0,,,0,0
once upon a time,Kaitlin Sopoci-Belknap @kaitlin_sb·Apr 25,NA,0,0,0,0,The real surprise I’m feeling about this is the reminder that once upon a time one could find things resembling real journalism on televisionQuote TweetHolly Otterbein@hollyotterbein · Apr 24Tara Reade told me this is her mother's voice. https://twitter.com/RichMcHugh/status/1253812727262388224…Show this thread21164,"3:28 AM · Apr 25, 2020",0,64,2,11,,,0,0
once upon a time,Maya Reed@MayaRee56706599·Apr 25,NA,0,0,0,0,"Once upon a time, Mia the professional ballerina left his home. An old gentleman criminal told Mia a story. 'Listen well' she said to Mia, 'to this mysterious saga. ' Once upon a time, Darcy the cyberscientist set sail for adventure. Darcy went home.'","3:22 AM · Apr 25, 2020",0,0,0,0,,,0,0
once upon a time,Joanna Horrocks-Pashdag@JoannaHorrocks·Apr 25,NA,0,0,0,0,"Replying to @JG_WriterOnce upon a time, there were three little pigs. And the the dragons arrived.74255","1:23 AM · Apr 25, 2020",0,255,7,4,,@JG_Writer,879,0
once upon a time,MDN@maxdashiell·Apr 25,NA,0,0,0,0,"Twitter really proves “Once Upon a Time in Hollywood”’s thesis right—that it’s trivial to convince kids of evil. Just call them free thinkers, dignify drugs, then discredit democracy. Believe it or not, “once upon a time,” this happened in California.version_4::podcast ft. BPD_GOD (aka MIYA BLACKHEARTED CYBER ANGEL...#artificialintelligence #racerealism #sexism *** Audio issues are due to Zoom connectivity issues and cellular reception. I did the best I could to improve a...youtube.com25","12:59 AM · Apr 25, 2020",1,5,2,0,,,0,0
once upon a time,Dan Ilie Doina@doina_dan·Apr 25,NA,0,0,0,0,"We have been asked what is the difference of a Fascist fairy tale and Socialist fairy tale.

We answer: A Fascist fairy tale begins: “Once upon a time there was”. A Socialist fairy tale begins “Once upon a time there will be”.1","12:19 AM · Apr 25, 2020",0,0,1,0,,,0,0
once upon a time,rae!@ginascursed·Apr 25,NA,0,0,0,0,"once upon a time characters as “babe, my parents aren’t home” texts; a thread154226","12:07 AM · Apr 25, 2020",1,226,1,54,,,0,0
once upon a time, Izzy Kamikaze @IzzyKamikaze·Apr 24,NA,0,0,0,0,"Once upon a time, this was @NursepollyRgn's TV table. Now it's my glasshouse.157128","8:08 PM · Apr 24, 2020",0,128,15,7,,@NursepollyRgn,10417,0
once upon a time,alexis@jenslana·Apr 24,NA,0,0,0,0,once upon a time characters buying pads: a thread145143,"8:07 PM · Apr 24, 2020",1,143,1,45,,,0,0
once upon a time,우리민희이뻐 @MiniAndYubi·Apr 24,NA,0,0,0,0,"Once upon a time...

At the Cravity planet, the place for a prince 'HAM!'  
#HAMWONJIN #함원진 #Cravity #크래비티 #cravityfanart10377369","7:40 PM · Apr 24, 2020",0,369,10,377,"#HAMWONJIN,#함원진,#Cravity,#크래비티,#cravityfanart",,0,0
once upon a time,D𝖆𝖓𝖎  || #MileyVirtualConcert @DaniielaaS·Apr 24,NA,0,0,0,0,"once upon a time it was paradise, once upon a time i was paralyze #MileyVirtualConcert","7:36 PM · Apr 24, 2020",0,0,0,0,#MileyVirtualConcert,,0,0
once upon a time,Squint Neon@TheSquind·Apr 24,NA,0,0,0,0,Once upon a time world used to look like this...1923233,"6:47 PM · Apr 24, 2020",1,233,19,23,,,0,0
once upon a time,Maya Reed@MayaRee56706599·Apr 24,NA,0,0,0,0,"Once upon a time, Azra the technocriminal left his home. Azra found an ancient book and opened it.  As Azra read, the book told a portentous saga: Once upon a time, Mia the superwizard left her home. Mia went home.","6:43 PM · Apr 24, 2020",0,0,0,0,,,0,0
once upon a time,Botmaster General@BotsandXanax·Apr 24,NA,0,0,0,0,"Once upon a time, Nora the creep brat left their home. An old drugged out stalker told Nora a story. 'Listen well' she said to Nora, 'to this fat tale. ' Once upon a time, Nora the histrionic lunatic left her home. Nora went home.'","6:40 PM · Apr 24, 2020",0,0,0,0,,,0,0
once upon a time,✿...@melojimi·Apr 24,NA,0,0,0,0,once upon a time.. ♡min140123,"6:09 PM · Apr 24, 2020",1,123,1,40,,,0,0
once upon a time,Srinath Srinivasa@srinaths·Apr 24,NA,0,0,0,0,"Once upon a time, we had manned missions to the moon. Not anymore.

Once upon a time, we had supersonic passenger jets. Not anymore. 

What next? ""Once upon a time, we had economy air travel. Not anymore.""? 

#CovidFallOut10","6:01 PM · Apr 24, 2020",0,10,0,0,#CovidFallOut,,0,0
once upon a time,Son43@43Son43·Apr 24,NA,0,0,0,0,"Once upon a time, Izzi the space spy left their home. An old occult lumberjack told Izzi a story. 'Listen well' she said to Izzi, 'to this portentous story. ' Once upon a time, Arjun the time wizard set out for adventure. Arjun went home.'","5:36 PM · Apr 24, 2020",0,0,0,0,,,0,0
once upon a time,Barry Waldo@BarryWaldo·Apr 24,NA,0,0,0,0,"Once upon a time ⁦@jongarysteele⁩ #Outlander #BTS #productiondesign #artdept JGS was operating on fumes, so exhausted that he slept the following 24 hrs (I kinda miss the beard!) #artists0:2511.6K views3229558","4:53 PM · Apr 24, 2020",1,558,32,29,"#Outlander,#BTS,#productiondesign,#artdept,#artists",@jongarysteele,43298,0
once upon a time,SliabhLiagDistillers@SliabhLiagDistl·Apr 24,NA,0,0,0,0,Once upon a time you weren’t a country without an airline and a beer. Now you aren’t a distillery without a hand sanitiser. Infused with seaweeds to be kind to the skin. Available shortly....630110,"2:02 PM · Apr 24, 2020",1,110,6,30,,,0,0
once upon a time,ChancelorP@chancelor_p·Apr 24,NA,0,0,0,0,"Ranking Once Upon a Time films
1. Once Upon a Time in the West (1968)
2. Once Upon a Time In America (1984)
3. Once Upon a Time in Hollywood (2019)
4. Once Upon a Time in Mexico (2003)","1:44 PM · Apr 24, 2020",0,0,0,0,,,0,0
once upon a time,𝙻𝚊𝚞𝚛𝚒𝚎@twistedlaurie·Apr 24,NA,0,0,0,0,"Once upon a time, I loved to create vector illustration, ate too many sweets, and had plenty of free time on my hand.

These are iconic foods from movies you’ll love ;))229112","1:29 PM · Apr 24, 2020",0,112,2,29,,,0,0
once upon a time,Bowie Lyrics Bot@BowieLyricsBot·Apr 24,NA,0,0,0,0,Little Toy Soldier Once upon a time there was a toy soldier And he lived in the playroom Once upon a time there was a toy soldier2,"10:19 AM · Apr 24, 2020",0,2,0,0,,,0,0
once upon a time,Anuj Alankar@Anujalankar9·Apr 24,NA,0,0,0,0,"Once upon a time there was supreme Court in this country to provide justice to everyone.

Next generation will say
Once upon a time SC was acted like worker of ruling party in this country","10:00 AM · Apr 24, 2020",0,0,0,0,,,0,0
once upon a time,NaijaTunez TV @NaijaTunezTV·Apr 24,NA,0,0,0,0,"Once upon a time, Phyno used to be tagged as 'Friend'.

Don't give up!19191490","9:32 AM · Apr 24, 2020",0,490,19,191,,,0,0
once upon a time,Nadin Amizah.@nadineamizah·Apr 24,NA,0,0,0,0,"Once upon a time, Belle was walking around her house and took some selfies before she met a beast, the love of her life.1518313","9:15 AM · Apr 24, 2020",1,313,15,18,,,0,0
once upon a time,Apocalypshit ᕕ( ᐛ )ᕗ@GizSkyriser·Apr 24,NA,0,0,0,0,Once upon a time designer shoes felt in love with sneakers...427137,"8:59 AM · Apr 24, 2020",0,137,4,27,,,0,0
once upon a time,twicon@twicon·Apr 24,NA,0,0,0,0,"Once upon a time, Yuuma the supercriminal left his home. An old occult criminal told Yuuma a story. 'Listen well' she said to Yuuma, 'to this eerie tale. ' Once upon a time, Chiaki the superlumberjack went to seek her forture. Chiaki went home.'","8:18 AM · Apr 24, 2020",0,0,0,0,,,0,0
once upon a time,Dr's World@DrBpatel·Apr 24,NA,0,0,0,0,Once upon a time...1526124,"7:49 AM · Apr 24, 2020",1,124,15,26,,,0,0
once upon a time,The Olive Knife @TheOliveKnife·Apr 24,NA,0,0,0,0,"Once upon a time, An Indian life was the cheapest in world, today they have more value than an American

& the Cheapest is Paki Life. On one hand their PM @ImranKhanPTI  says 180 should die on another Chinese testing vaccine on them not pigs

Modi Rocks...11240640","7:47 AM · Apr 24, 2020",0,640,11,240,,@ImranKhanPTI,11643738,0
once upon a time,Nuxx歌詞bot@NuxxLyrics·Apr 24,NA,0,0,0,0,"once upon a time,early people made it 
once upon a time,you and me 
dancer in the shine 
you and me you and me

/RING OF POP #NuxxJP","5:29 AM · Apr 24, 2020",0,0,0,0,#NuxxJP,,0,0
once upon a time,twicon@twicon·Apr 24,NA,0,0,0,0,"Once upon a time, Yuuma the professional ballerina went to seek his forture. Yuuma found an ancient book and opened it.  As Yuuma read, the book told an enchanting tale: Once upon a time, Azra the erotic priest set out for adventure. Azra went home.","5:18 AM · Apr 24, 2020",0,0,0,0,,,0,0
once upon a time,"𝙇𝙤𝙫𝙚, 𝙋𝙤𝙩𝙖𝙩𝙤.@HttpsPotato·Apr 24",NA,0,0,0,0,"once upon a time, i begged you to stay. and i really laugh at that version of myself now.149692.7K","4:47 AM · Apr 24, 2020",0,2700,14,969,,,0,0
once upon a time,Noor | 누르@MyHottestDay·Apr 24,NA,0,0,0,0,"Once upon a time,

Mydays registered for 3rd gen membership, which also has a kit with it.
Mydays waited and the time passed

The end!
@day6official518138","1:45 AM · Apr 24, 2020",0,138,5,18,,@day6official,1465354,0
once upon a time,"Axel Folio, PhD@ISASaxonists·Apr 24",NA,0,0,0,0,"Once upon a time a guy told me that his dept was 1 of the most diverse depts in the UK. It was all comprised of white women except for 1 male. 

This is what most diversity committees in academia look like. Apparently only white women exist apart from rare tokens found in nature.Quote TweetWomen & Equalities Committee@Commonswomequ · Mar 3Welcome to the MPs who were appointed to the Women and Equalities Committee last night. 

We will be announcing our future work over the next few weeks.71159","1:34 AM · Apr 24, 2020",0,59,7,11,,,0,0
once upon a time,Selina ~ AMALIAH.COM@Selina_Bakkar·Apr 23,NA,0,0,0,0,"It’s ok. 

You don’t have to be ready. Ramadan is here to meet you exactly where you are, just be open Insha Allah. 

Sincerely yours, 

A once upon a time #RamadanMuslim225120","10:25 PM · Apr 23, 2020",0,120,2,25,#RamadanMuslim,,0,0
once upon a time,The Queen’s @QueenInJail·Apr 23,NA,0,0,0,0,"Once upon a time, I had a life...372135","10:18 PM · Apr 23, 2020",0,135,3,72,,,0,0
once upon a time,Maya Reed@MayaRee56706599·Apr 23,NA,0,0,0,0,"Once upon a time, Azra the professional detective left her home. An old time ballerina told Azra a story. 'Listen well' she said to Azra, 'to this enchanting story. ' Once upon a time, Darcy the erotic spy went to seek his forture. Darcy went home.'","10:12 PM · Apr 23, 2020",0,0,0,0,,,0,0
once upon a time,LOFTNS@Shakerthis·Apr 23,NA,0,0,0,0,"Once upon a time , many many years ago.. there lived Darryl, Kill and Phil..  tag them if u know them .. Shalom1029255","9:22 PM · Apr 23, 2020",1,255,10,29,,,0,0
once upon a time,Donaldo@Stornoway_Cove·Apr 23,NA,0,0,0,0,"Once upon a time, a global pandemic would have had a global response led by the United States of America

Not anymore...

Trump has turned America in on itself caring for no-one but America

The vacuum left by Trumps actions have been palpable

Come back soon. You've been missed!82475","9:04 PM · Apr 23, 2020",0,75,8,24,,,0,0
once upon a time,Iker Casillas@IkerCasillas·Apr 23,NA,0,0,0,0,"Once upon a time in Hollywood... 
#TBThursday #GoodNightTwitterWorld451242.2K","8:59 PM · Apr 23, 2020",0,2200,45,124,"#TBThursday,#GoodNightTwitterWorld",,0,0
once upon a time,Duncan Jones@ManMadeMoon·Apr 23,NA,0,0,0,0,"Drip, drip, drippety drip!

Another MADI: Once Upon a Time in the Future artist spotlight!  This time, the amazing @PiaGuerra & colorist @COLORnMATT 

Link to how to get this thing coming next month.817123","8:17 PM · Apr 23, 2020",1,123,8,17,,"@PiaGuerra,@COLORnMATT",45743,0
once upon a time,R A T N I $ H@LoyalSachinFan·Apr 23,NA,0,0,0,0,"Once Upon A Time On Twitter During Sachin Tendulkar's Birthday in 2015 _/\_

#HappyBirthdaySachin6118154","4:05 PM · Apr 23, 2020",1,154,6,118,#HappyBirthdaySachin,,0,0
once upon a time,Oh My Disney@OhMyDisney·Apr 23,NA,0,0,0,0,"Once upon a time.... Celebrate #WorldBookDay with @DisneyBooks on Instagram!

: @DisneyBooks12211876","4:00 PM · Apr 23, 2020",0,876,12,211,#WorldBookDay,"@DisneyBooks,@DisneyBooks",111910,0
once upon a time,BlackAmericanConnect@BlackAmConnect·Apr 23,NA,0,0,0,0,"Movies that depict Black life during the Great Migration 

The Women of Brewster Place (1989)
Once Upon A Time When We Were Colored (1995)
Stompin at the Savoy (1992)
Lackawanna Blues (2005)

Which one is your favorite?62252","3:09 PM · Apr 23, 2020",1,52,6,22,,,0,0
once upon a time,• ᴍᴀᴍᴀᴍᴏᴏ sᴄᴇɴᴀʀɪᴏs ⁴ •@worthlessgayss·Apr 23,NA,0,0,0,0,"Once upon a time,, there was a legend named Kim Yongsun-1222550","12:53 PM · Apr 23, 2020",1,550,1,222,,,0,0
once upon a time,Maya Reed@MayaRee56706599·Apr 23,NA,0,0,0,0,"Once upon a time, Izzi the professional ballerina set out for adventure. Izzi found an ancient book and opened it.  As Izzi read, the book told a mysterious story: Once upon a time, Mia the erotic priest set sail for adventure. Mia went home.","12:32 PM · Apr 23, 2020",0,0,0,0,,,0,0
once upon a time,ᜉᜇᜎᜓᜋᜈ᜔@malamayangtinta·Apr 23,NA,0,0,0,0,"WE ALL HAD OUR ONCE UPON A TIME

Erideya Celeste is a famous secret blogger under the penname of malamayang_tinta. She was doing great until one of her follower asked her about her once upon a time story that bring her in her memorable and unforgettable past.148","12:29 PM · Apr 23, 2020",1,8,1,4,,,0,0
once upon a time,Ennun@ennunanaiurov·Apr 23,NA,0,0,0,0,"Once upon a time, in uni, I made this thing from Save Me. I wanted to make more but it this alone took WEEKS and this is why I went for illustration instead of animation lmao0:202.9K views1270468","12:25 PM · Apr 23, 2020",1,468,12,70,,,0,0
once upon a time,En@kr_naim·Apr 23,NA,0,0,0,0,"Once upon a time i could remember all the elements in periodic table. Once upon a time laQuote Tweetcikgu Siti Faridah@SitiShare · Apr 17cikgu testing green screen studio di rumah.. 

PKP FASA KE 3 video cikgu dah jadi mcm ni. Agak2 kalau PKP FASA seterusnya rumah cikgu dah jadi studio tv3 agaknyaa..Show this thread0:21368.2K views","12:22 PM · Apr 23, 2020",1,0,0,0,,,0,0
once upon a time,Donovan Goliath@DonovanGoliath·Apr 23,NA,0,0,0,0,‘Once Upon A Time In Hollywood’ was waaaaaaay overhyped and hella boring actually 3221180,"5:45 AM · Apr 23, 2020",0,180,32,21,,,0,0
once upon a time,"Melissa Kwan, MD@melhkwan·Apr 23",NA,0,0,0,0,"Once upon a time I didn’t think the general public needed masks. Once upon a time we didn’t know what we know what we know now. We learn, we grow, we change. My mask protects you. Please protect me (and everyone else).1","5:02 AM · Apr 23, 2020",0,1,0,0,,,0,0
once upon a time,xTrends@xtrends·Apr 23,NA,0,0,0,0,Once upon a time Quote TweetxTrends@xtrends · Feb 20Just remember the stuff you have witnessed at the highest pixel of this chart1522178,"2:49 AM · Apr 23, 2020",1,178,15,22,,,0,0
once upon a time,Film Facts @factsonfiIm·Apr 23,NA,0,0,0,0,"Quentin Tarantino started writing the script for 'Inglourious Basterds' (2009) way back in 1998 and at one point it was titled 'Once Upon a Time in Nazi-Occupied France' 

He found inspiration to finish the script by listening to the song 'Im Yours' by Jason Mraz on repeat489927K","1:14 AM · Apr 23, 2020",0,7000,48,992,,,0,0
once upon a time,Simona Mangiante Papadopoulos@simonamangiante·Apr 22,NA,0,0,0,0,Once upon a time in Hollywood wirh @GeorgePapa19 .... we were enjoying our best life! Better times will come back soon ! Our prayers for the people affected #papas491871.2K,"11:17 PM · Apr 22, 2020",0,1200,49,187,#papas,@GeorgePapa19,337771,0
once upon a time,Botmaster General@BotsandXanax·Apr 22,NA,0,0,0,0,"Once upon a time, Nora the insane lunatic left his home. Nora found an ancient book and opened it.  As Nora read, the book told an aroused by Randi saga: Once upon a time, Nora the histrionic brat went to seek their forture. Nora went home.","10:57 PM · Apr 22, 2020",0,0,0,0,,,0,0
once upon a time,Maya Reed@MayaRee56706599·Apr 22,NA,0,0,0,0,"Once upon a time, Izzi the technowizard set out for adventure. Izzi found an ancient book and opened it.  As Izzi read, the book told an enchanting tale: Once upon a time, Chiaki the paleowitch left their home. Chiaki went home.","10:32 PM · Apr 22, 2020",0,0,0,0,,,0,0
once upon a time,Lara Pawson@larapawson·Apr 22,NA,0,0,0,0,"Replying to @anicegreenleaf1. Once Upon a Time in the West
2. Once Upon a Time in the West
3. Stalker
4. Waiting for Happiness
5. Taxidermia1","9:01 PM · Apr 22, 2020",0,1,0,0,,@anicegreenleaf,2494,0
